name;grade;stars;prices;address;gps;start_date;end_date;link
Dreamyflat - caire ll;8,2;;15;2e arr., Paris;[6.15466, 1.2391666];06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/dreamyflat-caire-ll.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=5&hapos=505&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=478468001_326776909_0_0_0&highlighted_blocks=478468001_326776909_0_0_0&matching_block_id=478468001_326776909_0_0_0&sr_pri_blocks=478468001_326776909_0_0_0__1590241&from=searchresults#hotelTmpl
CMG Bastille - Faubourg Saint Antoine 2DD;6,5;;3;12e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/cmg-square-louis-majorelle-faubourg-saint-antoine-2dd.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=6&hapos=506&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=637730501_310952421_4_0_0&highlighted_blocks=637730501_310952421_4_0_0&matching_block_id=637730501_310952421_4_0_0&sr_pri_blocks=637730501_310952421_4_0_0__378748&from=searchresults#hotelTmpl
CMG Montorgueil/ Grands Boulevards;7,1;;5;2e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/cmg-montorgueil-47-grands-boulevards.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=7&hapos=507&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=397343701_123160281_4_0_0&highlighted_blocks=397343701_123160281_4_0_0&matching_block_id=397343701_123160281_4_0_0&sr_pri_blocks=397343701_123160281_4_0_0__501999&from=searchresults#hotelTmpl
Hipotel Paris buttes chaumont Belleville;6,5;3.0;3;20e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/eden.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=8&hapos=508&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=5419202_93699888_0_0_0%2C5419202_93699888_0_0_0&highlighted_blocks=5419202_93699888_0_0_0%2C5419202_93699888_0_0_0&matching_block_id=5419202_93699888_0_0_0&sr_pri_blocks=5419202_93699888_0_0_0__170100%2C5419202_93699888_0_0_0__170100&from=searchresults#hotelTmpl
CMG Delta / Montmartre;7,4;;7;9e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/cmg-delta-47-montmartre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=9&hapos=509&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=759641701_340098155_4_0_0&highlighted_blocks=759641701_340098155_4_0_0&matching_block_id=759641701_340098155_4_0_0&sr_pri_blocks=759641701_340098155_4_0_0__727255&from=searchresults#hotelTmpl
CMG - Grand Boulevard - Poissonière;7,0;;9;10e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/cmg-grand-boulevard-poissoniere.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=10&hapos=510&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=685637002_310958386_4_0_0&highlighted_blocks=685637002_310958386_4_0_0&matching_block_id=685637002_310958386_4_0_0&sr_pri_blocks=685637002_310958386_4_0_0__920723&from=searchresults#hotelTmpl
Hôtel Chateaubriand;7,6;4.0;10;8e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/hotelchateaubriand.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=11&hapos=511&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=5067102_95335948_0_2_0%2C5067102_95335948_0_2_0&highlighted_blocks=5067102_95335948_0_2_0%2C5067102_95335948_0_2_0&matching_block_id=5067102_95335948_0_2_0&sr_pri_blocks=5067102_95335948_0_2_0__547084%2C5067102_95335948_0_2_0__547084&from=searchresults#hotelTmpl
Hôtel Amoi Paris;9,0;4.0;8;10e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/amoi.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=12&hapos=512&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=739731701_328690805_2_2_0%2C739731701_328690805_2_2_0&highlighted_blocks=739731701_328690805_2_2_0%2C739731701_328690805_2_2_0&matching_block_id=739731701_328690805_2_2_0&sr_pri_blocks=739731701_328690805_2_2_0__413301%2C739731701_328690805_2_2_0__413301&from=searchresults#hotelTmpl
CMG Gambey / Paris 11ème;6,0;;5;11e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/cmg-gambey-47-paris-11eme.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=13&hapos=513&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=770552001_334999064_4_0_0&highlighted_blocks=770552001_334999064_4_0_0&matching_block_id=770552001_334999064_4_0_0&sr_pri_blocks=770552001_334999064_4_0_0__509598&from=searchresults#hotelTmpl
Melia Paris Champs Elysées;7,8;4.0;10;16e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/melia-alexander-boutique.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=14&hapos=514&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=5831615_91988898_0_2_0%2C5831615_91988898_0_2_0&highlighted_blocks=5831615_91988898_0_2_0%2C5831615_91988898_0_2_0&matching_block_id=5831615_91988898_0_2_0&sr_pri_blocks=5831615_91988898_0_2_0__528507%2C5831615_91988898_0_2_0__528507&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Chez Pépé Merle - Chambre d'hôte au coeur de Paris;;;6;11e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/chez-pepe-merle-chambre-d-39-hote-au-coeur-de-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=15&hapos=515&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=723807604_347629003_2_1_0%2C723807603_347629003_2_1_0&highlighted_blocks=723807604_347629003_2_1_0%2C723807603_347629003_2_1_0&matching_block_id=723807604_347629003_2_1_0&sr_pri_blocks=723807604_347629003_2_1_0__329500%2C723807603_347629003_2_1_0__329500&from=searchresults#hotelTmpl
CMG Lafayette - Gare de l'Est;;;12;10e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/cmg-lafayette-gare-de-l-39-est.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=16&hapos=516&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=755644401_332367806_4_0_0&highlighted_blocks=755644401_332367806_4_0_0&matching_block_id=755644401_332367806_4_0_0&sr_pri_blocks=755644401_332367806_4_0_0__1264962&from=searchresults#hotelTmpl
Sweet Inn - Cerisoles;7,6;;47;8e arr., Paris;[6.1337777, 1.2259398];06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/somptuous-apt-near-champs-elysees.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=17&hapos=517&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=127558504_247254484_0_0_0&highlighted_blocks=127558504_247254484_0_0_0&matching_block_id=127558504_247254484_0_0_0&sr_pri_blocks=127558504_247254484_0_0_0__4767236&from=searchresults#hotelTmpl
CMG Malesherbes;;;14;17e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/cmg-jouffroy-perez.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=18&hapos=518&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=703995301_310952510_6_0_0&highlighted_blocks=703995301_310952510_6_0_0&matching_block_id=703995301_310952510_6_0_0&sr_pri_blocks=703995301_310952510_6_0_0__1419142&from=searchresults#hotelTmpl
CMG Nazareth - Temple / Republique;7,7;;4;3e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/cmg-nazareth-temple-47-republique.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=19&hapos=519&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=700087601_310958571_4_0_0&highlighted_blocks=700087601_310958571_4_0_0&matching_block_id=700087601_310958571_4_0_0&sr_pri_blocks=700087601_310958571_4_0_0__426744&from=searchresults#hotelTmpl
Cosy home in Paris Center - With AC;4,7;;5;2e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/cosy-home-in-paris-center-with-ac.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=20&hapos=520&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=683776902_326801014_4_0_0&highlighted_blocks=683776902_326801014_4_0_0&matching_block_id=683776902_326801014_4_0_0&sr_pri_blocks=683776902_326801014_4_0_0__511196&from=searchresults#hotelTmpl
Pick A Flat's Apartments in Opéra - rue de Richelieu;9,0;;9;2e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/pick-a-flat-39-s-apartments-in-opera-rue-de-richelieu.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=21&hapos=521&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=717177401_299035182_4_0_0&highlighted_blocks=717177401_299035182_4_0_0&matching_block_id=717177401_299035182_4_0_0&sr_pri_blocks=717177401_299035182_4_0_0__946460&from=searchresults#hotelTmpl
Hotel Maison Colbert Member of Meliá Collection;8,4;4.0;21;5e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/le-colbert-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=22&hapos=522&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=5439605_91988890_0_2_0%2C5439607_91988890_0_2_0&highlighted_blocks=5439605_91988890_0_2_0%2C5439607_91988890_0_2_0&matching_block_id=5439605_91988890_0_2_0&sr_pri_blocks=5439605_91988890_0_2_0__1029920%2C5439607_91988890_0_2_0__1123520&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
CMG Saint-Denis / Sentier;8,7;;5;2e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/cmg-saint-denis-47-sentier.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=23&hapos=523&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=636589201_249599045_4_0_0&highlighted_blocks=636589201_249599045_4_0_0&matching_block_id=636589201_249599045_4_0_0&sr_pri_blocks=636589201_249599045_4_0_0__597350&from=searchresults#hotelTmpl
CMG Poissonnière / Messageries;4,0;;8;10e arr., Paris;[6.1337777, 1.2259398];06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/cmg-poissonniere-47-messageries.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=24&hapos=524&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=779046001_336276217_4_0_0&highlighted_blocks=779046001_336276217_4_0_0&matching_block_id=779046001_336276217_4_0_0&sr_pri_blocks=779046001_336276217_4_0_0__855139&from=searchresults#hotelTmpl
Bel appartement lumineux du 16ème proche métro;8,0;;4;16e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/bel-appartement-lumineux-du-16eme-proche-metro.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=25&hapos=525&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583853&all_sr_blocks=759152402_338092607_0_0_0&highlighted_blocks=759152402_338092607_0_0_0&matching_block_id=759152402_338092607_0_0_0&sr_pri_blocks=759152402_338092607_0_0_0__437154&from=searchresults#hotelTmpl
name;grade;stars;prices;address;gps;start_date;end_date;link
CMG - Gare Saint Lazare;;;11;9e arr., Paris;[6.1337777, 1.2259398];06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/cmg-gare-saint-lazare.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=1&hapos=526&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583880&all_sr_blocks=795116702_342543443_4_0_0&highlighted_blocks=795116702_342543443_4_0_0&matching_block_id=795116702_342543443_4_0_0&sr_pri_blocks=795116702_342543443_4_0_0__1171464&from=searchresults#hotelTmpl
Modern's Hotel;4,2;;4;12e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/modern-s.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=2&hapos=527&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583880&all_sr_blocks=63934302_196708144_0_0_0%2C63934302_196708144_0_0_0&highlighted_blocks=63934302_196708144_0_0_0%2C63934302_196708144_0_0_0&matching_block_id=63934302_196708144_0_0_0&sr_pri_blocks=63934302_196708144_0_0_0__236200%2C63934302_196708144_0_0_0__236200&from=searchresults#hotelTmpl
CMG-Le Marais-Temple 2A;;;7;3e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/mb-145-temple-2a.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=3&hapos=528&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583880&all_sr_blocks=824796101_346805447_4_0_0&highlighted_blocks=824796101_346805447_4_0_0&matching_block_id=824796101_346805447_4_0_0&sr_pri_blocks=824796101_346805447_4_0_0__720097&from=searchresults#hotelTmpl
Sofitel Le Scribe Paris Opera;8,5;5.0;19;9e arr., Paris;[6.1337777, 1.2259398];06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/scribe-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=4&hapos=529&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583880&all_sr_blocks=5411053_94273274_2_34_0%2C5411053_94273274_2_34_0&highlighted_blocks=5411053_94273274_2_34_0%2C5411053_94273274_2_34_0&matching_block_id=5411053_94273274_2_34_0&sr_pri_blocks=5411053_94273274_2_34_0__966300%2C5411053_94273274_2_34_0__966300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
