name;grade;stars;prices;address;gps;start_date;end_date;link
Hotel Suites Unic Renoir Saint-Germain;7,1;3.0;7;14e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/residenceunicrenoir.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=11&hapos=186&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583488&all_sr_blocks=5068905_88918508_0_2_0%2C5068901_88918508_0_2_0&highlighted_blocks=5068905_88918508_0_2_0%2C5068901_88918508_0_2_0&matching_block_id=5068905_88918508_0_2_0&sr_pri_blocks=5068905_88918508_0_2_0__381684%2C5068901_88918508_0_2_0__341028&from=searchresults#hotelTmpl
Bel appartement lumineux du 16ème proche métro;8,0;;5;16e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/bel-appartement-lumineux-du-16eme-proche-metro.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=12&hapos=187&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583488&all_sr_blocks=759152402_338092607_0_0_0&highlighted_blocks=759152402_338092607_0_0_0&matching_block_id=759152402_338092607_0_0_0&sr_pri_blocks=759152402_338092607_0_0_0__565984&from=searchresults#hotelTmpl
Appartement10P/Full Equipped/BONNE NOUVELLE/BOURSE;;;16;2e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/appartement10p-full-equipped-bonne-nouvelle-bourse.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=13&hapos=188&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583488&all_sr_blocks=796381201_339790661_10_0_0&highlighted_blocks=796381201_339790661_10_0_0&matching_block_id=796381201_339790661_10_0_0&sr_pri_blocks=796381201_339790661_10_0_0__1660200&from=searchresults#hotelTmpl
78 - Urban Beautiful Le Marais;7,4;;18;3e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/78-urban-beautiful-le-marais.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=14&hapos=189&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583488&all_sr_blocks=550096302_340078348_0_0_0&highlighted_blocks=550096302_340078348_0_0_0&matching_block_id=550096302_340078348_0_0_0&sr_pri_blocks=550096302_340078348_0_0_0__1853575&from=searchresults#hotelTmpl
43- Parisien Flat Boulevards;7,4;;12;2e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/43-parisien-flat-boulevards-paris12345.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=15&hapos=190&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583488&all_sr_blocks=244018801_340062622_4_0_0&highlighted_blocks=244018801_340062622_4_0_0&matching_block_id=244018801_340062622_4_0_0&sr_pri_blocks=244018801_340062622_4_0_0__1264350&from=searchresults#hotelTmpl
Luxury flat- Eiffel tower;7,8;;32;15e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/luxury-flat-eiffel-tower.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=16&hapos=191&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583488&all_sr_blocks=538497801_326782000_0_0_0&highlighted_blocks=538497801_326782000_0_0_0&matching_block_id=538497801_326782000_0_0_0&sr_pri_blocks=538497801_326782000_0_0_0__3256441&from=searchresults#hotelTmpl
91 - Urban Picasso Le Marais;7,8;;18;3e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/91-urban-picasso-le-marais.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=17&hapos=192&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583488&all_sr_blocks=542010302_340078029_0_0_0&highlighted_blocks=542010302_340078029_0_0_0&matching_block_id=542010302_340078029_0_0_0&sr_pri_blocks=542010302_340078029_0_0_0__1852675&from=searchresults#hotelTmpl
106 - Urban Luxury Opera Gustav Klimt;8,2;;26;2e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/106-urban-luxury-opera-gustav-klimt.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=18&hapos=193&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583488&all_sr_blocks=596557602_340080957_0_0_0&highlighted_blocks=596557602_340080957_0_0_0&matching_block_id=596557602_340080957_0_0_0&sr_pri_blocks=596557602_340080957_0_0_0__2623625&from=searchresults#hotelTmpl
CMG Republique - Montorgueil - Vertbois I;;;7;3e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/cmg-republique-montorgueil-vertbois-i.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=19&hapos=194&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583488&all_sr_blocks=698800301_310958419_4_0_0&highlighted_blocks=698800301_310958419_4_0_0&matching_block_id=698800301_310958419_4_0_0&sr_pri_blocks=698800301_310958419_4_0_0__745331&from=searchresults#hotelTmpl
Bertha;6,8;1.0;3;17e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/bertha.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=20&hapos=195&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583488&all_sr_blocks=27092101_88985732_0_0_0%2C27092101_88985732_0_0_0&highlighted_blocks=27092101_88985732_0_0_0%2C27092101_88985732_0_0_0&matching_block_id=27092101_88985732_0_0_0&sr_pri_blocks=27092101_88985732_0_0_0__161700%2C27092101_88985732_0_0_0__161700&from=searchresults#hotelTmpl
Sweet Inn - Turenne;8,7;;23;3e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/sweet-inn-le-marais-turenne.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=21&hapos=196&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583488&all_sr_blocks=626870301_248568230_8_0_0&highlighted_blocks=626870301_248568230_8_0_0&matching_block_id=626870301_248568230_8_0_0&sr_pri_blocks=626870301_248568230_8_0_0__2358624&from=searchresults#hotelTmpl
Sweet Inn - Cerisoles;7,6;;31;8e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/somptuous-apt-near-champs-elysees.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=22&hapos=197&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583488&all_sr_blocks=127558504_247254484_0_0_0&highlighted_blocks=127558504_247254484_0_0_0&matching_block_id=127558504_247254484_0_0_0&sr_pri_blocks=127558504_247254484_0_0_0__3168702&from=searchresults#hotelTmpl
CMG - Suite Deluxe Tour Eiffel 54;;;7;16e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/apartment-brian-bir-hakeim.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=23&hapos=198&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583488&all_sr_blocks=734159701_338846400_4_0_0&highlighted_blocks=734159701_338846400_4_0_0&matching_block_id=734159701_338846400_4_0_0&sr_pri_blocks=734159701_338846400_4_0_0__715119&from=searchresults#hotelTmpl
MBM - UPPER MARAIS;6,6;;9;11e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/mbm-upper-marais.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=24&hapos=199&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583488&all_sr_blocks=738653604_328429786_4_0_0&highlighted_blocks=738653604_328429786_4_0_0&matching_block_id=738653604_328429786_4_0_0&sr_pri_blocks=738653604_328429786_4_0_0__922180&from=searchresults#hotelTmpl
Mon Paris;7,2;;11;13e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/vaneau-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=25&hapos=200&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583488&all_sr_blocks=368790801_119506240_0_0_0&highlighted_blocks=368790801_119506240_0_0_0&matching_block_id=368790801_119506240_0_0_0&sr_pri_blocks=368790801_119506240_0_0_0__1117000&from=searchresults#hotelTmpl
name;grade;stars;prices;address;gps;start_date;end_date;link
Hôtel du Sentier;8,8;4.0;15;2e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/du-sentier.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=1&hapos=201&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583520&all_sr_blocks=682484703_278232137_0_2_0%2C682484703_278232137_0_2_0&highlighted_blocks=682484703_278232137_0_2_0%2C682484703_278232137_0_2_0&matching_block_id=682484703_278232137_0_2_0&sr_pri_blocks=682484703_278232137_0_2_0__759696%2C682484703_278232137_0_2_0__759696&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
CMG Suite Deluxe- 44;7,1;;7;16e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/apart-av-fremiet-4e-droite.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=2&hapos=202&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583520&all_sr_blocks=709992501_310949148_4_0_0&highlighted_blocks=709992501_310949148_4_0_0&matching_block_id=709992501_310949148_4_0_0&sr_pri_blocks=709992501_310949148_4_0_0__715119&from=searchresults#hotelTmpl
Grand Hotel Francais;8,7;3.0;7;11e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/hotelfrancais.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=3&hapos=203&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583520&all_sr_blocks=5029816_93699200_0_2_0%2C5029816_93699200_0_2_0&highlighted_blocks=5029816_93699200_0_2_0%2C5029816_93699200_0_2_0&matching_block_id=5029816_93699200_0_2_0&sr_pri_blocks=5029816_93699200_0_2_0__394296%2C5029816_93699200_0_2_0__394296&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
134 - Urban Gorgeous Flat in Montorgueil;8,0;;23;2e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/134-urban-gorgeous-flat-in-montorgueil.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=4&hapos=204&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583520&all_sr_blocks=673266002_340086789_0_0_0&highlighted_blocks=673266002_340086789_0_0_0&matching_block_id=673266002_340086789_0_0_0&sr_pri_blocks=673266002_340086789_0_0_0__2366250&from=searchresults#hotelTmpl
PERE LACHAISE BY LOVELY STAY;7,1;;3;20e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/pere-lachaise-by-lovely-stay.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=5&hapos=205&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583520&all_sr_blocks=528717901_337833969_4_0_0&highlighted_blocks=528717901_337833969_4_0_0&matching_block_id=528717901_337833969_4_0_0&sr_pri_blocks=528717901_337833969_4_0_0__390375&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Dreamyflat - Bastille;8,3;;6;12e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/dreamyflat-bastille.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=6&hapos=206&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583520&all_sr_blocks=538492501_326781994_0_0_0&highlighted_blocks=538492501_326781994_0_0_0&matching_block_id=538492501_326781994_0_0_0&sr_pri_blocks=538492501_326781994_0_0_0__651458&from=searchresults#hotelTmpl
Room Mate Alain - Champs-Elysées;8,5;4.0;15;16e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/d-argentine.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=7&hapos=207&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583520&all_sr_blocks=5367822_93699760_0_2_0%2C5367826_93699760_0_2_0&highlighted_blocks=5367822_93699760_0_2_0%2C5367826_93699760_0_2_0&matching_block_id=5367822_93699760_0_2_0&sr_pri_blocks=5367822_93699760_0_2_0__764006%2C5367826_93699760_0_2_0__772931&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Sweet Inn - Boccador;5,3;;50;8e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/sweet-inn-boccador.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=8&hapos=208&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583520&all_sr_blocks=580666605_248564179_6_0_0&highlighted_blocks=580666605_248564179_6_0_0&matching_block_id=580666605_248564179_6_0_0&sr_pri_blocks=580666605_248564179_6_0_0__5026209&from=searchresults#hotelTmpl
GuestReady - Nice Riverview Apartment in 16th ARR.;;;5;16e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/guestready-nice-riverview-apartment-in-16th-arr.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=9&hapos=209&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583520&all_sr_blocks=826161601_347078516_4_0_0&highlighted_blocks=826161601_347078516_4_0_0&matching_block_id=826161601_347078516_4_0_0&sr_pri_blocks=826161601_347078516_4_0_0__534791&from=searchresults#hotelTmpl
CMG Résidence Opéra;7,8;;6;9e arr., Paris;[6.1337777, 1.2259398];05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/cmg-residence-opera.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=10&hapos=210&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583520&all_sr_blocks=671663508_310980946_4_0_0&highlighted_blocks=671663508_310980946_4_0_0&matching_block_id=671663508_310980946_4_0_0&sr_pri_blocks=671663508_310980946_4_0_0__676129&from=searchresults#hotelTmpl
CMG - Suite Premium Tour Eiffel - 61;7,0;;5;16e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/cmg-suite-premium-tour-eiffel-vi.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=11&hapos=211&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583520&all_sr_blocks=285776001_185963762_4_0_0&highlighted_blocks=285776001_185963762_4_0_0&matching_block_id=285776001_185963762_4_0_0&sr_pri_blocks=285776001_185963762_4_0_0__591433&from=searchresults#hotelTmpl
