name;grade;stars;prices;address;gps;link
Campanile Paris 19 - La Villette;7,9;3.0;258;19e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/kyriad-paris-xix-la-villette.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=9&hapos=184&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=21951210_250735799_2_2_0%2C21951210_250735799_2_2_0&highlighted_blocks=21951210_250735799_2_2_0%2C21951210_250735799_2_2_0&matching_block_id=21951210_250735799_2_2_0&sr_pri_blocks=21951210_250735799_2_2_0__12886%2C21951210_250735799_2_2_0__12886&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Grand Hôtel du Havre;6,7;3.0;284;9e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/grandhotelduhavre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=10&hapos=185&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=5016002_199350261_0_2_0%2C5016002_199350261_0_2_0&highlighted_blocks=5016002_199350261_0_2_0%2C5016002_199350261_0_2_0&matching_block_id=5016002_199350261_0_2_0&sr_pri_blocks=5016002_199350261_0_2_0__14176%2C5016002_199350261_0_2_0__14176&from=searchresults#hotelTmpl
Hotel Boronali;7,5;3.0;246;18e arr., Paris;[48.8870221, 2.3478318];https://www.booking.com/hotel/fr/boronali.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=11&hapos=186&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=41473605_200098493_0_2_0%2C41473605_200098493_0_2_0&highlighted_blocks=41473605_200098493_0_2_0%2C41473605_200098493_0_2_0&matching_block_id=41473605_200098493_0_2_0&sr_pri_blocks=41473605_200098493_0_2_0__12276%2C41473605_200098493_0_2_0__12276&from=searchresults#hotelTmpl
Citadines République Paris;7,9;3.0;215;11e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/citadines-aparthotel-paris-voltaire-republique.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=12&hapos=187&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=66833_204494072_4_2_0&highlighted_blocks=66833_204494072_4_2_0&matching_block_id=66833_204494072_4_2_0&sr_pri_blocks=66833_204494072_4_2_0__21542&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Le 123 Sébastopol - Astotel;9,0;4.0;450;2e arr., Paris;[6.15466, 1.2391666];https://www.booking.com/hotel/fr/le-123-sa-c-bastopol.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=13&hapos=188&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=65017605_333267796_0_2_0%2C65017605_333267796_0_2_0&highlighted_blocks=65017605_333267796_0_2_0%2C65017605_333267796_0_2_0&matching_block_id=65017605_333267796_0_2_0&sr_pri_blocks=65017605_333267796_0_2_0__22476%2C65017605_333267796_0_2_0__22476&from=searchresults#hotelTmpl
Hotel Bridget;8,1;3.0;258;20e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/bridget.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=14&hapos=189&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=520639201_338823275_0_2_0%2C520639201_338823275_0_2_0&highlighted_blocks=520639201_338823275_0_2_0%2C520639201_338823275_0_2_0&matching_block_id=520639201_338823275_0_2_0&sr_pri_blocks=520639201_338823275_0_2_0__12876%2C520639201_338823275_0_2_0__12876&from=searchresults#hotelTmpl
Hôtel Regent's Garden - Astotel;9,1;4.0;406;17e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/premierregentsgarden.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=15&hapos=190&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=5159036_333268230_0_2_0%2C5159036_333268230_0_2_0&highlighted_blocks=5159036_333268230_0_2_0%2C5159036_333268230_0_2_0&matching_block_id=5159036_333268230_0_2_0&sr_pri_blocks=5159036_333268230_0_2_0__20276%2C5159036_333268230_0_2_0__20276&from=searchresults#hotelTmpl
Hôtel du Roussillon;7,7;;210;13e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/ha-tel-du-roussillon-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=16&hapos=191&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=87333402_278232819_0_2_0%2C87333402_278232819_0_2_0&highlighted_blocks=87333402_278232819_0_2_0%2C87333402_278232819_0_2_0&matching_block_id=87333402_278232819_0_2_0&sr_pri_blocks=87333402_278232819_0_2_0__10476%2C87333402_278232819_0_2_0__10476&from=searchresults#hotelTmpl
Holiday Inn Paris Opéra - Grands Boulevards, an IHG Hotel;8,3;4.0;352;9e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/holiday-inn-paris-opera-grands-boulevards.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=17&hapos=192&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=24778523_328284923_2_2_0%2C24778523_328284923_2_2_0&highlighted_blocks=24778523_328284923_2_2_0%2C24778523_328284923_2_2_0&matching_block_id=24778523_328284923_2_2_0&sr_pri_blocks=24778523_328284923_2_2_0__17576%2C24778523_328284923_2_2_0__17576&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Novotel Paris Centre Gare Montparnasse;8,3;4.0;392;15e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/novotel-paris-gare-montparnasse.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=18&hapos=193&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=5372115_333879484_2_42_0%2C5372115_333879484_2_42_0&highlighted_blocks=5372115_333879484_2_42_0%2C5372115_333879484_2_42_0&matching_block_id=5372115_333879484_2_42_0&sr_pri_blocks=5372115_333879484_2_42_0__19576%2C5372115_333879484_2_42_0__19576&from=searchresults#hotelTmpl
Hôtel Odessa Montparnasse;8,3;2.0;275;14e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/odessa-montparnasse.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=19&hapos=194&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=18038406_202071052_0_0_0%2C18038406_202071052_0_0_0&highlighted_blocks=18038406_202071052_0_0_0%2C18038406_202071052_0_0_0&matching_block_id=18038406_202071052_0_0_0&sr_pri_blocks=18038406_202071052_0_0_0__13726%2C18038406_202071052_0_0_0__13726&from=searchresults#hotelTmpl
Newhotel Saint Lazare;6,4;3.0;278;8e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/jardindeparissaintlazare.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=20&hapos=195&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=5045502_309326819_0_2_0%2C5045502_309326819_0_2_0&highlighted_blocks=5045502_309326819_0_2_0%2C5045502_309326819_0_2_0&matching_block_id=5045502_309326819_0_2_0&sr_pri_blocks=5045502_309326819_0_2_0__13876%2C5045502_309326819_0_2_0__13876&from=searchresults#hotelTmpl
Hotel Elysees Opera;8,3;3.0;404;8e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/america.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=21&hapos=196&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=5004704_100812603_0_42_0%2C5004704_100812603_0_42_0&highlighted_blocks=5004704_100812603_0_42_0%2C5004704_100812603_0_42_0&matching_block_id=5004704_100812603_0_42_0&sr_pri_blocks=5004704_100812603_0_42_0__20176%2C5004704_100812603_0_42_0__20176&from=searchresults#hotelTmpl
Bradford Elysées - Astotel;9,0;4.0;506;8e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/bradfordelysees.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=22&hapos=197&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=5090807_333268051_0_2_0%2C5090807_333268051_0_2_0&highlighted_blocks=5090807_333268051_0_2_0%2C5090807_333268051_0_2_0&matching_block_id=5090807_333268051_0_2_0&sr_pri_blocks=5090807_333268051_0_2_0__25276%2C5090807_333268051_0_2_0__25276&from=searchresults#hotelTmpl
Hotel Joke - Astotel;9,0;3.0;342;9e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/joke-astotel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=23&hapos=198&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=134376802_333268682_0_2_0%2C134376802_333268682_0_2_0&highlighted_blocks=134376802_333268682_0_2_0%2C134376802_333268682_0_2_0&matching_block_id=134376802_333268682_0_2_0&sr_pri_blocks=134376802_333268682_0_2_0__17076%2C134376802_333268682_0_2_0__17076&from=searchresults#hotelTmpl
Best Western Au Trocadéro;8,5;3.0;368;16e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/bestwesternautrocaderoparis.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=24&hapos=199&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=5110914_332363772_2_2_0%2C5110913_332363772_2_2_0&highlighted_blocks=5110914_332363772_2_2_0%2C5110913_332363772_2_2_0&matching_block_id=5110914_332363772_2_2_0&sr_pri_blocks=5110914_332363772_2_2_0__18376%2C5110913_332363772_2_2_0__18376&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
ibis Styles Paris Cadet Lafayette;7,9;3.0;272;9e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/all-season-paris-9-lafayette.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=25&hapos=200&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509771&all_sr_blocks=28272602_333879886_2_1_0%2C28272602_333879886_2_1_0&highlighted_blocks=28272602_333879886_2_1_0%2C28272602_333879886_2_1_0&matching_block_id=28272602_333879886_2_1_0&sr_pri_blocks=28272602_333879886_2_1_0__13576%2C28272602_333879886_2_1_0__13576&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
name;grade;stars;prices;address;gps;link
RESIDENCE LANCASTER;8,2;;304;4e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/residence-lancaster.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=1&hapos=201&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509789&all_sr_blocks=431498301_147392994_4_0_0&highlighted_blocks=431498301_147392994_4_0_0&matching_block_id=431498301_147392994_4_0_0&sr_pri_blocks=431498301_147392994_4_0_0__30352&from=searchresults#hotelTmpl
citizenM Paris Gare de Lyon;8,6;4.0;310;12e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/citizenm-paris-gare-de-lyon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=2&hapos=202&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509789&all_sr_blocks=233773501_275703727_0_2_0%2C233773501_275703727_0_2_0&highlighted_blocks=233773501_275703727_0_2_0%2C233773501_275703727_0_2_0&matching_block_id=233773501_275703727_0_2_0&sr_pri_blocks=233773501_275703727_0_2_0__15476%2C233773501_275703727_0_2_0__15476&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hôtel du Continent;8,6;3.0;362;1er arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/du-continent.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=3&hapos=203&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509789&all_sr_blocks=32640702_88926455_0_0_0%2C32640702_88926455_0_0_0&highlighted_blocks=32640702_88926455_0_0_0%2C32640702_88926455_0_0_0&matching_block_id=32640702_88926455_0_0_0&sr_pri_blocks=32640702_88926455_0_0_0__18076%2C32640702_88926455_0_0_0__18076&from=searchresults#hotelTmpl
Charming apartment near MONTMARTRE;6,2;;189;18e arr., Paris;[48.8870221, 2.3478318];https://www.booking.com/hotel/fr/charming-apartment-near-montmartre-paris12345678910111213.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=4&hapos=204&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509789&all_sr_blocks=661544902_331084074_4_0_0&highlighted_blocks=661544902_331084074_4_0_0&matching_block_id=661544902_331084074_4_0_0&sr_pri_blocks=661544902_331084074_4_0_0__18881&from=searchresults#hotelTmpl
AROTEL;7,2;;255;14e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/arotel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=5&hapos=205&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509789&all_sr_blocks=677006104_341282880_0_2_0%2C677006104_341282880_0_2_0&highlighted_blocks=677006104_341282880_0_2_0%2C677006104_341282880_0_2_0&matching_block_id=677006104_341282880_0_2_0&sr_pri_blocks=677006104_341282880_0_2_0__12726%2C677006104_341282880_0_2_0__12726&from=searchresults#hotelTmpl
Hôtel Ambassadeur;7,3;3.0;206;17e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/ambassadeurparis.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=6&hapos=206&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509789&all_sr_blocks=5154602_234876006_0_2_0%2C5154602_234876006_0_2_0&highlighted_blocks=5154602_234876006_0_2_0%2C5154602_234876006_0_2_0&matching_block_id=5154602_234876006_0_2_0&sr_pri_blocks=5154602_234876006_0_2_0__10276%2C5154602_234876006_0_2_0__10276&from=searchresults#hotelTmpl
Hotel Ares Eiffel;8,3;4.0;390;15e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/hotelarestoureiffel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=7&hapos=207&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509789&all_sr_blocks=5081001_143193996_0_2_0%2C5081001_143193996_0_2_0&highlighted_blocks=5081001_143193996_0_2_0%2C5081001_143193996_0_2_0&matching_block_id=5081001_143193996_0_2_0&sr_pri_blocks=5081001_143193996_0_2_0__19476%2C5081001_143193996_0_2_0__19476&from=searchresults#hotelTmpl
