name;grade;stars;prices;address;gps;start_date;end_date;link
Hôtel de l'Exposition - République;6,9;3.0;246;10e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/de-l-exposition.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=19&hapos=369&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583685&all_sr_blocks=4593302_328613338_0_2_0%2C4593302_328613338_0_2_0&highlighted_blocks=4593302_328613338_0_2_0%2C4593302_328613338_0_2_0&matching_block_id=4593302_328613338_0_2_0&sr_pri_blocks=4593302_328613338_0_2_0__12276%2C4593302_328613338_0_2_0__12276&from=searchresults#hotelTmpl
Citadines Bastille Gare de Lyon Paris;8,1;3.0;185;12e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/citadines-paris-bastille-nation.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=20&hapos=370&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583685&all_sr_blocks=5443902_204494376_4_2_0&highlighted_blocks=5443902_204494376_4_2_0&matching_block_id=5443902_204494376_4_2_0&sr_pri_blocks=5443902_204494376_4_2_0__18452&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Le Bellevue;8,4;;174;20e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/le-bellevue-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=21&hapos=371&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583685&all_sr_blocks=781665703_337603571_2_0_0&highlighted_blocks=781665703_337603571_2_0_0&matching_block_id=781665703_337603571_2_0_0&sr_pri_blocks=781665703_337603571_2_0_0__17400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Villa des Ambassadeurs;7,9;3.0;258;16e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/villa-des-ambassadeurs.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=22&hapos=372&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583685&all_sr_blocks=5351802_272460303_0_2_0%2C5351802_272460303_0_2_0&highlighted_blocks=5351802_272460303_0_2_0%2C5351802_272460303_0_2_0&matching_block_id=5351802_272460303_0_2_0&sr_pri_blocks=5351802_272460303_0_2_0__12911%2C5351802_272460303_0_2_0__12911&from=searchresults#hotelTmpl
Hôtel 15 Montparnasse;8,3;4.0;250;15e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/sevres-montparnasse.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=23&hapos=373&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583685&all_sr_blocks=24223210_278187143_0_2_0%2C24223210_278187143_0_2_0&highlighted_blocks=24223210_278187143_0_2_0%2C24223210_278187143_0_2_0&matching_block_id=24223210_278187143_0_2_0&sr_pri_blocks=24223210_278187143_0_2_0__12476%2C24223210_278187143_0_2_0__12476&from=searchresults#hotelTmpl
Hôtel LUX PICPUS;7,9;2.0;221;12e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/lux-picpus-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=24&hapos=374&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583685&all_sr_blocks=744103501_343504437_0_2_0%2C744103501_343504437_0_2_0&highlighted_blocks=744103501_343504437_0_2_0%2C744103501_343504437_0_2_0&matching_block_id=744103501_343504437_0_2_0&sr_pri_blocks=744103501_343504437_0_2_0__11026%2C744103501_343504437_0_2_0__11026&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Virgina;8,4;3.0;278;14e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/virgina.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=25&hapos=375&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583685&all_sr_blocks=5897611_285489302_2_2_0%2C5897611_285489302_2_2_0&highlighted_blocks=5897611_285489302_2_2_0%2C5897611_285489302_2_2_0&matching_block_id=5897611_285489302_2_2_0&sr_pri_blocks=5897611_285489302_2_2_0__13876%2C5897611_285489302_2_2_0__13876&from=searchresults#hotelTmpl
name;grade;stars;prices;address;gps;start_date;end_date;link
M Social Hotel Paris Opera;8,4;4.0;442;9e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/millenium-hotel-paris-opera.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=1&hapos=376&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=10161_278946310_2_42_0%2C10161_278946310_2_42_0&highlighted_blocks=10161_278946310_2_42_0%2C10161_278946310_2_42_0&matching_block_id=10161_278946310_2_42_0&sr_pri_blocks=10161_278946310_2_42_0__22076%2C10161_278946310_2_42_0__22076&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hôtel Artus;9,1;4.0;417;6e arr., Paris;[6.1337777, 1.2259398];07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/artus.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=2&hapos=377&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=5912501_265583820_2_2_0%2C5912501_265583820_2_2_0&highlighted_blocks=5912501_265583820_2_2_0%2C5912501_265583820_2_2_0&matching_block_id=5912501_265583820_2_2_0&sr_pri_blocks=5912501_265583820_2_2_0__20826%2C5912501_265583820_2_2_0__20826&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hôtel Aiglon;8,7;4.0;263;14e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/aiglon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=3&hapos=378&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=5432011_88918937_0_2_0%2C5432011_88918937_0_2_0&highlighted_blocks=5432011_88918937_0_2_0%2C5432011_88918937_0_2_0&matching_block_id=5432011_88918937_0_2_0&sr_pri_blocks=5432011_88918937_0_2_0__13131%2C5432011_88918937_0_2_0__13131&from=searchresults#hotelTmpl
Monceau Elysées;8,4;3.0;268;17e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/monceau-elysees.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=4&hapos=379&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=5415601_289833237_2_2_0%2C5415601_289833237_2_2_0&highlighted_blocks=5415601_289833237_2_2_0%2C5415601_289833237_2_2_0&matching_block_id=5415601_289833237_2_2_0&sr_pri_blocks=5415601_289833237_2_2_0__13376%2C5415601_289833237_2_2_0__13376&from=searchresults#hotelTmpl
Hôtel Vinci Due & Spa;8,9;4.0;448;7e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/vinci-due.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=5&hapos=380&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=705081401_295319843_0_2_0%2C705081401_295319843_0_2_0&highlighted_blocks=705081401_295319843_0_2_0%2C705081401_295319843_0_2_0&matching_block_id=705081401_295319843_0_2_0&sr_pri_blocks=705081401_295319843_0_2_0__22376%2C705081401_295319843_0_2_0__22376&from=searchresults#hotelTmpl
Hôtel Bourgogne & Montana;8,8;4.0;390;7e arr., Paris;[6.1337777, 1.2259398];07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/bourgogne-montana.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=6&hapos=381&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=5872604_265583415_2_2_0%2C5872604_265583415_2_2_0&highlighted_blocks=5872604_265583415_2_2_0%2C5872604_265583415_2_2_0&matching_block_id=5872604_265583415_2_2_0&sr_pri_blocks=5872604_265583415_2_2_0__19476%2C5872604_265583415_2_2_0__19476&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Riviera Elysees;7,0;3.0;258;17e arr., Paris;[6.1337777, 1.2259398];07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/riviera-elysees.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=7&hapos=382&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=165926604_279716771_0_0_0%2C165926604_279716771_0_0_0&highlighted_blocks=165926604_279716771_0_0_0%2C165926604_279716771_0_0_0&matching_block_id=165926604_279716771_0_0_0&sr_pri_blocks=165926604_279716771_0_0_0__12876%2C165926604_279716771_0_0_0__12876&from=searchresults#hotelTmpl
Color Design Hotel;7,5;3.0;308;12e arr., Paris;[6.1337777, 1.2259398];07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/relaislyonbastille.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=8&hapos=383&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=5083802_196414616_0_2_0%2C5083820_196414616_0_2_0&highlighted_blocks=5083802_196414616_0_2_0%2C5083820_196414616_0_2_0&matching_block_id=5083802_196414616_0_2_0&sr_pri_blocks=5083802_196414616_0_2_0__12876%2C5083820_196414616_0_2_0__17876&from=searchresults#hotelTmpl
Hotel Royal Phare;8,5;;390;7e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/royal-phare.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=9&hapos=384&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=17181801_332771646_2_2_0%2C17181801_332771646_2_2_0&highlighted_blocks=17181801_332771646_2_2_0%2C17181801_332771646_2_2_0&matching_block_id=17181801_332771646_2_2_0&sr_pri_blocks=17181801_332771646_2_2_0__19476%2C17181801_332771646_2_2_0__19476&from=searchresults#hotelTmpl
Hotel Eiffel Blomet;8,7;4.0;356;15e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/eiffel-blomet.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=10&hapos=385&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=226407301_332155965_0_2_0%2C226407301_332155965_0_2_0&highlighted_blocks=226407301_332155965_0_2_0%2C226407301_332155965_0_2_0&matching_block_id=226407301_332155965_0_2_0&sr_pri_blocks=226407301_332155965_0_2_0__17776%2C226407301_332155965_0_2_0__17776&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Archetype Etoile;8,9;3.0;308;17e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/centre-ville-etoile-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=11&hapos=386&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=24210903_289833141_2_2_0%2C24210903_289833141_2_2_0&highlighted_blocks=24210903_289833141_2_2_0%2C24210903_289833141_2_2_0&matching_block_id=24210903_289833141_2_2_0&sr_pri_blocks=24210903_289833141_2_2_0__15376%2C24210903_289833141_2_2_0__15376&from=searchresults#hotelTmpl
Hôtel Edgar;8,6;;414;2e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/ha-tel-edgar.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=12&hapos=387&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=50319901_339061811_0_0_0%2C50319901_339061811_0_0_0&highlighted_blocks=50319901_339061811_0_0_0%2C50319901_339061811_0_0_0&matching_block_id=50319901_339061811_0_0_0&sr_pri_blocks=50319901_339061811_0_0_0__20695%2C50319901_339061811_0_0_0__20695&from=searchresults#hotelTmpl
Hôtel du Quai de Seine;7,8;2.0;139;19e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/du-quai-de-seine.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=13&hapos=388&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=130337904_86389660_0_2_0%2C130337901_86389660_0_2_0&highlighted_blocks=130337904_86389660_0_2_0%2C130337901_86389660_0_2_0&matching_block_id=130337904_86389660_0_2_0&sr_pri_blocks=130337904_86389660_0_2_0__8244%2C130337901_86389660_0_2_0__5693&from=searchresults#hotelTmpl
Hotel Moderne Saint Germain;8,4;3.0;308;5e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/modernestgermain.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=14&hapos=389&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=5093407_203330638_2_2_0%2C5093407_203330638_2_2_0&highlighted_blocks=5093407_203330638_2_2_0%2C5093407_203330638_2_2_0&matching_block_id=5093407_203330638_2_2_0&sr_pri_blocks=5093407_203330638_2_2_0__15376%2C5093407_203330638_2_2_0__15376&from=searchresults#hotelTmpl
Hôtel de l'Avre;8,7;3.0;285;15e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/de-l-avre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=15&hapos=390&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=29973901_341273801_0_2_0%2C29973901_341273801_0_2_0&highlighted_blocks=29973901_341273801_0_2_0%2C29973901_341273801_0_2_0&matching_block_id=29973901_341273801_0_2_0&sr_pri_blocks=29973901_341273801_0_2_0__14236%2C29973901_341273801_0_2_0__14236&from=searchresults#hotelTmpl
Hôtel Delavigne;8,8;3.0;314;6e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/delavigne.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=16&hapos=391&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=5432702_266148254_2_0_0%2C5432702_266148254_2_0_0&highlighted_blocks=5432702_266148254_2_0_0%2C5432702_266148254_2_0_0&matching_block_id=5432702_266148254_2_0_0&sr_pri_blocks=5432702_266148254_2_0_0__15676%2C5432702_266148254_2_0_0__15676&from=searchresults#hotelTmpl
Deskopolitan House;8,8;;306;11e arr., Paris;[6.1337777, 1.2259398];07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/bed-amp-coworking.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=17&hapos=392&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583713&all_sr_blocks=434353801_332801835_0_1_0%2C434353801_332801835_0_1_0&highlighted_blocks=434353801_332801835_0_1_0%2C434353801_332801835_0_1_0&matching_block_id=434353801_332801835_0_1_0&sr_pri_blocks=434353801_332801835_0_1_0__15300%2C434353801_332801835_0_1_0__15300&from=searchresults#hotelTmpl
