name;grade;stars;prices;address;gps;link
Hôtel Phénix;4,0;2.0;101 €;5, rue du général Lanrezac, Paris, 75017;[48.8761637, 2.2938319];https://fr.hotels.com/ho510300/hotel-phenix-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944185&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840797&sort=RECOMMENDED&top_dp=101&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201283518&selectedRatePlan=207986307&expediaPropertyId=10535825
New Hôtel Gare du Nord;3,5;2.0;104 €;40 Rue De Saint Quentin, Paris, Paris, 75010;[48.879539, 2.3560233];https://fr.hotels.com/ho226515/new-hotel-gare-du-nord-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944186&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=104&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=26937&selectedRatePlan=209960117&expediaPropertyId=901150
Grand Hotel Malher;4,3;3.0;160 €;5 rue malher, Paris, Paris, 75004;[48.8556972, 2.3611427];https://fr.hotels.com/ho450601/grand-hotel-malher-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944183&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953169&sort=RECOMMENDED&top_dp=160&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200695475&selectedRatePlan=203453165&expediaPropertyId=7640209
Hôtel Terminus Montparnasse;3,8;3.0;144 €;59 Boulevard du Montparnasse, Paris, 75006;[48.8407978, 2.3331694];https://fr.hotels.com/ho30302144/hotel-terminus-montparnasse-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944186&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=144&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=221560085&selectedRatePlan=296305505&expediaPropertyId=915692
Hotel Exe Paris Centre;3,9;3.0;123 €;29 Rue D Amsterdam, Paris, Paris, 75008;[48.878444, 2.3268838];https://fr.hotels.com/ho210368/hotel-exe-paris-centre-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944185&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840690&sort=RECOMMENDED&top_dp=123&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=12603&selectedRatePlan=12603&expediaPropertyId=1276
Le 20 Prieure Hotel;4,2;3.0;124 €;20 Rue Du Grand Prieure, Paris, Paris, 75011;[48.8660055, 2.3685099];https://fr.hotels.com/ho366877/le-20-prieure-hotel-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944182&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&sort=RECOMMENDED&top_dp=124&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200128402&selectedRatePlan=204591818&expediaPropertyId=2535479
Timhotel Paris Gare de l'Est;3,9;3.0;125 €;27 Rue des Récollets, Paris, Paris, 75010;[48.8749039, 2.3601546];https://fr.hotels.com/ho282493/timhotel-paris-gare-de-l-est-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944187&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953304&sort=RECOMMENDED&top_dp=125&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200538995&selectedRatePlan=205055508&expediaPropertyId=174854
Best Western Premier Opera Faubourg;4,0;4.0;129 €;49-51 Rue La Fayette, Paris, Paris, 75009;[48.8754634, 2.341508960769519];https://fr.hotels.com/ho121296/best-western-premier-opera-faubourg-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944184&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=129&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201263768&selectedRatePlan=206121744&expediaPropertyId=2580
Hôtel Raspail Montparnasse;4,2;3.0;163 €;203 Boulevard Raspail, Paris, Paris, 75014;[48.8414846, 2.3300459];https://fr.hotels.com/ho328870/raspail-montparnasse-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944184&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178673&sort=RECOMMENDED&top_dp=163&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200585803&selectedRatePlan=202925531&expediaPropertyId=564897
Timhotel Opéra Madeleine;3,7;3.0;139 €;113 rue Saint Lazare, Paris, 75008;[48.8753656, 2.3259798];https://fr.hotels.com/ho288519/timhotel-opera-madeleine-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944188&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840690&sort=RECOMMENDED&top_dp=139&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201283998&selectedRatePlan=206803678&expediaPropertyId=9282
Idol Hotel;4,6;4.0;167 €;16 Rue d'Edimbourg, Paris, Paris, 75008;[48.8795063, 2.3203278];https://fr.hotels.com/ho282417/idol-hotel-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944187&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840690&sort=RECOMMENDED&top_dp=167&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200781443&selectedRatePlan=203982755&expediaPropertyId=558173
Hotel Soft;3,9;3.0;151 €;52 bis, rue des Vinaigriers, Paris, Paris, 75010;[48.8732588, 2.3599159];https://fr.hotels.com/ho268888/hotel-soft-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944184&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=151&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200163957&selectedRatePlan=200928529&expediaPropertyId=2007700
Hôtel Vacances Bleues Villa Modigliani;4,0;3.0;112 €;13 rue Delambre, Paris, Paris, 75014;[48.8416283, 2.3279666];https://fr.hotels.com/ho241383/hotel-vacances-bleues-villa-modigliani-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944185&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178673&sort=RECOMMENDED&top_dp=112&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=121622&selectedRatePlan=201309015&expediaPropertyId=201121
Relais du Pré;4,0;3.0;128 €;16, Rue Pierre Semard, Paris, Paris, 75009;[48.8780124, 2.3475123];https://fr.hotels.com/ho282475/relais-du-pre-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944185&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212955795&sort=RECOMMENDED&top_dp=128&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200519418&selectedRatePlan=202774021&expediaPropertyId=44807
Hotel Panache;4,3;4.0;158 €;1, rue Geoffroy Marie, Paris, Paris, 75009;;https://fr.hotels.com/ho442904/hotel-panache-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944187&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=158&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200380629&selectedRatePlan=207419496&expediaPropertyId=6716425
Hotel Saint Georges Lafayette;3,8;2.0;92 €;11 Rue Victor Massé, Paris, Paris, 75009;[48.8805841, 2.339224];https://fr.hotels.com/ho202928/hotel-saint-georges-lafayette-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944187&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=92&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=46339&selectedRatePlan=201633928&expediaPropertyId=1144598
Hotel Mogador Opera - Paris;4,3;3.0;168 €;51 Rue De La Victoire, Paris, Paris, 75009;[48.8751645, 2.335548];https://fr.hotels.com/ho288535/hotel-mogador-opera-paris-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944186&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=168&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200220686&selectedRatePlan=204543796&expediaPropertyId=1184089
Timhotel Le Louvre;3,8;3.0;148 €;4 rue Croix des Petits Champs, Paris, 75001;[48.8624669, 2.3394257];https://fr.hotels.com/ho282629/timhotel-le-louvre-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944184&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953516&sort=RECOMMENDED&top_dp=148&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=216625346&selectedRatePlan=264116624&expediaPropertyId=22470
Hôtel Caumartin Opéra;4,0;3.0;165 €;27 Rue De Caumartin, Paris, Paris, 75009;[48.8717109, 2.3278632342293655];https://fr.hotels.com/ho302924/hotel-caumartin-opera-astotel-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944184&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=165&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200516650&selectedRatePlan=202767858&expediaPropertyId=14841
Hôtel Edouard 6;4,1;3.0;169 €;61, boulevard du Montparnasse, Paris, Paris, 75006;[48.8407978, 2.3331694];https://fr.hotels.com/ho172501/hotel-edouard-6-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944188&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=169&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201145309&selectedRatePlan=205434226&expediaPropertyId=14738
Hotel Paris Louis Blanc;3,8;3.0;123 €;232 Rue Du Faubourg Saint Martin, Paris, Paris, 75010;[48.8811852, 2.3654288];https://fr.hotels.com/ho225469/hotel-paris-louis-blanc-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944187&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=123&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200703647&selectedRatePlan=203493521&expediaPropertyId=1150136
Opéra Grands Magasins;4,2;4.0;175 €;35, rue La Bruyère, Paris, Paris, 75009;[48.8788966, 2.3367316];https://fr.hotels.com/ho282949/opera-grands-magasins-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944187&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=175&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200350508&selectedRatePlan=206761628&expediaPropertyId=1615605
Grand Hôtel du Havre;3,1;3.0;135 €;18 Rue d'Amsterdam, Paris, Paris, 75009;[48.8765934, 2.3269727];https://fr.hotels.com/ho133633/grand-hotel-du-havre-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944185&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=135&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=407968&selectedRatePlan=205583510&expediaPropertyId=565591
Exe Panorama Paris;4,0;3.0;133 €;9 Rue Des Messageries, Paris, Paris, 75010;[48.8762357, 2.3500161];https://fr.hotels.com/ho136128/exe-panorama-paris-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944187&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=133&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=49933&selectedRatePlan=112948&expediaPropertyId=44858
Hotel Opera d'Antin;4,0;3.0;153 €;75, rue de Provence, Paris, 75009;[48.8742448, 2.3320052];https://fr.hotels.com/ho287324/hotel-opera-d-antin-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944188&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=153&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201415491&selectedRatePlan=207005417&expediaPropertyId=899321
Hotel Marena;4,2;3.0;144 €;27, Rue Louise-de la Tour d'Auvergne, Paris, 75009;;https://fr.hotels.com/ho113599/hotel-marena-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944186&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212955795&sort=RECOMMENDED&top_dp=144&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201273136&selectedRatePlan=206160976&expediaPropertyId=14642
Villa Des Princes;3,9;2.0;121 €;19, rue Monsieur le Prince, Quartier Odeon, Paris, Paris, 75006;[48.8511641, 2.3394821];https://fr.hotels.com/ho282978/villa-des-princes-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944187&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952764&sort=RECOMMENDED&top_dp=121&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200332401&selectedRatePlan=202051048&expediaPropertyId=890094
Hotel Clauzel;3,3;2.0;97 €;33 Rue des Martyrs, Paris, Paris, 75009;[48.8797579, 2.3401748];https://fr.hotels.com/ho198186/hotel-clauzel-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944188&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212955795&sort=RECOMMENDED&top_dp=97&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=163714&selectedRatePlan=244327713&expediaPropertyId=1166036
Hôtel Pavillon Montmartre;3,7;3.0;120 €;5, rue Aristide Bruant, Paris, 75018;[48.8853834, 2.3351595];https://fr.hotels.com/ho228581/hotel-pavillon-montmartre-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459944174&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178676&sort=RECOMMENDED&top_dp=120&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201410023&selectedRatePlan=206995606&expediaPropertyId=1185965
Hotel Renoir Saint Germain;3,2;3.0;155 €;39 Rue Du Montparnasse, Paris, Paris, 75014;[48.8427036, 2.326178];https://fr.hotels.com/ho172741/hotel-renoir-saint-germain-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459967798&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178673&sort=RECOMMENDED&top_dp=155&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=47182&selectedRatePlan=202251232&expediaPropertyId=564940
Hotel Langlois;4,3;3.0;123 €;63 rue Saint-Lazare, Paris, Paris, 75009;[48.8762821, 2.3320047];https://fr.hotels.com/ho449720/hotel-langlois-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459967798&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=123&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200547822&selectedRatePlan=204884208&expediaPropertyId=7510766
Hôtel Les 3 Poussins;4,2;3.0;161 €;15 Rue Clauzel, Paris, Paris, 75009;[48.8791021, 2.3382503];https://fr.hotels.com/ho183276/hotel-les-3-poussins-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459967798&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=161&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=4683&selectedRatePlan=4683&expediaPropertyId=789751
Hôtel Augustin - Astotel;4,6;3.0;154 €;9 Rue Roy, Paris, Paris, 75008;[48.8753399, 2.3182945];https://fr.hotels.com/ho114537/hotel-augustin-astotel-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459967798&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840690&sort=RECOMMENDED&top_dp=154&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200994390&selectedRatePlan=204848311&expediaPropertyId=21583
Hotel Berkeley;3,8;3.0;141 €;2 rue Odessa, Paris, Paris, 75014;[48.8429787, 2.3242775];https://fr.hotels.com/ho481912/hotel-berkeley-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459967798&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178673&sort=RECOMMENDED&top_dp=141&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200836262&selectedRatePlan=210197062&expediaPropertyId=1157425
Hôtel Alison;4,3;3.0;169 €;21, Rue de Surene, Paris, Paris, 75008;[48.8710461, 2.3202766];https://fr.hotels.com/ho282410/hotel-alison-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459967799&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=169&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200216119&selectedRatePlan=205696050&expediaPropertyId=53485
Hotel Astoria - Astotel;4,2;3.0;142 €;42 rue de Moscou, Paris, 75008;[48.8816659, 2.322925];https://fr.hotels.com/ho194606/hotel-astoria-astotel-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459967799&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840690&sort=RECOMMENDED&top_dp=142&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200892725&selectedRatePlan=204527606&expediaPropertyId=13246
Hotel Andrea;4,0;3.0;279 €;3 rue Saint-Bon, Paris, 75004;[48.8581962, 2.3502811];https://fr.hotels.com/ho572707/hotel-andrea-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459967798&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212954077&sort=RECOMMENDED&top_dp=279&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315667503&selectedRatePlan=384256930&expediaPropertyId=13505949
Hotel Alane;3,9;3.0;104 €;72 Boulevard De Magenta, Paris, Paris, 75010;[48.8754242, 2.35707];https://fr.hotels.com/ho250993/hotel-alane-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459967798&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=104&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200147425&selectedRatePlan=203674134&expediaPropertyId=1500975
La Mondaine;4,6;3.0;190 €;4 rue de Vintimille, Paris, 75009;[48.8818655, 2.3285226];https://fr.hotels.com/ho779899136/la-mondaine-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459967798&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=190&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=218114512&selectedRatePlan=274043011&expediaPropertyId=24340598
Hôtel MARAIS HÔme;4,4;3.0;189 €;38 Boulevard Du Temple, Paris, Paris, 75011;[48.8654348, 2.3656744];https://fr.hotels.com/ho431586/hotel-marais-home-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648459967799&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&sort=RECOMMENDED&top_dp=189&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200288063&selectedRatePlan=201719359&expediaPropertyId=1251788
