;name;grade;stars;prices;address;gps;date;nb_personne;link
57;Hotel Panache;4,3;4.0;303 €;1, rue Geoffroy Marie, Paris, Paris, 75009;[48.8732316, 2.3432488];11 août 2022;4;https://fr.hotels.com/ho442904/hotel-panache-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318804&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=303&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200384931&selectedRatePlan=207419492&expediaPropertyId=6716425
58;Louvre Marsollier Opéra;4,0;3.0;400 €;13 rue Marsollier, Paris, Paris, 75002;[48.8681735, 2.3346756];11 août 2022;4;https://fr.hotels.com/ho282304/louvre-marsollier-opera-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318804&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958361&sort=RECOMMENDED&top_dp=400&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=314074123&selectedRatePlan=382165107&expediaPropertyId=190461
59;Hôtel Korner Opéra;4,4;3.0;241 €;154 Rue Montmartre, Paris, Paris, 75002;[48.8697146, 2.3430218];11 août 2022;4;https://fr.hotels.com/ho180861/hotel-korner-opera-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318805&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953637&sort=RECOMMENDED&top_dp=241&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200311962&selectedRatePlan=382626997&expediaPropertyId=565117
60;Hôtel Le 123 Sébastopol - Astotel;4,7;4.0;374 €;123 boulevard de Sébastopol, Paris, Paris, 75002;[48.8676341, 2.3530937];11 août 2022;4;https://fr.hotels.com/ho440563/hotel-le-123-sebastopol-astotel-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318805&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958430&sort=RECOMMENDED&top_dp=374&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=217208290&selectedRatePlan=268032746&expediaPropertyId=6544282
61;Hôtel Edouard 6;4,1;3.0;321 €;61, boulevard du Montparnasse, Paris, Paris, 75006;[48.8407978, 2.3331694];11 août 2022;4;https://fr.hotels.com/ho172501/hotel-edouard-6-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318807&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=321&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201916508&selectedRatePlan=209664913&expediaPropertyId=14738
62;Hôtel Hor Europe;4,4;4.0;283 €;160 rue Lafayette, Paris, Paris, 75010;;11 août 2022;4;https://fr.hotels.com/ho416307/hotel-hor-europe-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318807&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=283&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200728068&selectedRatePlan=203618039&expediaPropertyId=5335076
63;Hotel de Geneve;3,7;3.0;205 €;36, rue de Londres, Paris, Paris, 75009;[48.8777332, 2.3275292];11 août 2022;4;https://fr.hotels.com/ho239832/hotel-de-geneve-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318809&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=205&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200856004&selectedRatePlan=206441961&expediaPropertyId=106600
64;Hotel Lucien & Marinette;4,3;3.0;246 €;11 rue de Chabrol, Paris, 75010;[48.8765332, 2.3549596];11 août 2022;4;https://fr.hotels.com/ho1295246976/hotel-lucien-marinette-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318805&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=246&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=218238678&selectedRatePlan=274274905&expediaPropertyId=40445218
65;Hotel de l’Aqueduc;3,9;3.0;216 €;10 Rue Philippe De Girard, Paris, Paris, 75010;[48.8813376, 2.3619753];11 août 2022;4;https://fr.hotels.com/ho129521/hotel-de-l-aqueduc-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318808&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=216&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202177320&selectedRatePlan=384766025&expediaPropertyId=2241
66;Hotel Astoria - Astotel;4,2;3.0;259 €;42 rue de Moscou, Paris, 75008;[48.8816659, 2.322925];11 août 2022;4;https://fr.hotels.com/ho194606/hotel-astoria-astotel-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318808&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840690&sort=RECOMMENDED&top_dp=259&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315813484&selectedRatePlan=384752708&expediaPropertyId=13246
67;Grand Hotel des Balcons;4,3;2.0;277 €;3 rue Casimir Delavigne, Paris, Ile De France, 75006;[48.8504152, 2.3393139];11 août 2022;4;https://fr.hotels.com/ho597061/grand-hotel-des-balcons-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318808&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952764&sort=RECOMMENDED&top_dp=277&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201543155&selectedRatePlan=207797010&expediaPropertyId=15333594
68;Laz' Hotel Spa Urbain Paris;4,4;4.0;374 €;17 rue de Milan, Paris, 75009;[48.8787315, 2.3276591];11 août 2022;4;https://fr.hotels.com/ho613611936/laz-hotel-spa-urbain-paris-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318808&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=374&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202053126&selectedRatePlan=296131793&expediaPropertyId=19144123
69;Hôtel du Triangle d'Or;4,4;3.0;365 €;6 Rue Godot De Mauroy, Paris, Paris, 75009;[48.8704575, 2.3268095];11 août 2022;4;https://fr.hotels.com/ho359866/hotel-du-triangle-d-or-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318806&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=365&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202255472&selectedRatePlan=211643899&expediaPropertyId=517154
70;Hôtel Joke - Astotel;4,7;3.0;292 €;69 Rue Blanche, Paris, Paris, 75009;[48.8824214, 2.3318411];11 août 2022;4;https://fr.hotels.com/ho509932/hotel-joke-astotel-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318810&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=292&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=219035111&selectedRatePlan=280138806&expediaPropertyId=10516568
71;Hôtel Armoni;4,3;4.0;225 €;7, Villa Berthier, Paris, Paris, 75017;[48.8851415, 2.2930709];11 août 2022;4;https://fr.hotels.com/ho509284/hotel-armoni-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318809&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840797&sort=RECOMMENDED&top_dp=225&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201401342&selectedRatePlan=206931378&expediaPropertyId=10487085
72;Hotel Louvre Piemont;4,5;4.0;352 €;22 Rue De Richelieu, Paris, Paris, 75001;[48.8655708, 2.3367043];11 août 2022;4;https://fr.hotels.com/ho341201/hotel-louvre-piemont-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318810&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958333&sort=RECOMMENDED&top_dp=352&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201766553&selectedRatePlan=208814352&expediaPropertyId=34212
73;Timhotel Opéra Madeleine;3,7;3.0;215 €;113 rue Saint Lazare, Paris, 75008;[48.8753656, 2.3259798];11 août 2022;4;https://fr.hotels.com/ho288519/timhotel-opera-madeleine-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318808&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840690&sort=RECOMMENDED&top_dp=215&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201378507&selectedRatePlan=206803681&expediaPropertyId=9282
74;L'Hotel du Collectionneur Arc de Triomphe;4,1;5.0;419 €;51-57 rue de Courcelles, Paris, Paris, 75008;[48.8769651, 2.3069884];11 août 2022;4;https://fr.hotels.com/ho218097/l-hotel-du-collectionneur-arc-de-triomphe-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318809&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212956116&sort=RECOMMENDED&top_dp=419&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200219380&selectedRatePlan=202330415&expediaPropertyId=994215
75;Moxy Paris Bastille France;4,1;3.0;171 €;34, 36 Rue St Sabin, Paris, Ile-de-France, 75011;;11 août 2022;4;https://fr.hotels.com/ho225273/moxy-paris-bastille-france-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318810&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953602&sort=RECOMMENDED&top_dp=171&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=210903272&selectedRatePlan=226207519&expediaPropertyId=1150139
76;Hotel Le Mareuil;4,6;4.0;364 €;51 Rue De Malte, Paris, Paris, 75011;[48.8651616, 2.3680086];11 août 2022;4;https://fr.hotels.com/ho417512/hotel-le-mareuil-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318810&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&sort=RECOMMENDED&top_dp=364&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202283606&selectedRatePlan=228006326&expediaPropertyId=1382678
77;Hotel de Saint Germain;4,0;2.0;226 €;50 Rue Du Four, Paris, Paris, 75006;[48.8523222, 2.3307449];11 août 2022;4;https://fr.hotels.com/ho282984/hotel-de-saint-germain-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318809&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=6187872&sort=RECOMMENDED&top_dp=226&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=215113916&selectedRatePlan=254056457&expediaPropertyId=24509
78;Elysees Union Hotel;4,2;3.0;238 €;44 Rue de l Amiral Hamelin, Paris, Paris, 75116;[48.8683321, 2.2918052];11 août 2022;4;https://fr.hotels.com/ho107514/elysees-union-hotel-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318809&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953651&sort=RECOMMENDED&top_dp=238&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=128782&selectedRatePlan=208806462&expediaPropertyId=486277
79;Hôtel Daval;3,8;2.0;312 €;21 Rue Daval, Paris, Paris, 75011;[48.8546491, 2.3711233];11 août 2022;4;https://fr.hotels.com/ho447435/hotel-daval-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318810&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953134&sort=RECOMMENDED&top_dp=312&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200477977&selectedRatePlan=202651669&expediaPropertyId=7153677
80;Hôtel Pavillon Montmartre;3,7;3.0;117 €;5, rue Aristide Bruant, Paris, 75018;[48.8853834, 2.3351595];11 août 2022;4;https://fr.hotels.com/ho228581/hotel-pavillon-montmartre-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318811&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178676&sort=RECOMMENDED&top_dp=117&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201410033&selectedRatePlan=206995607&expediaPropertyId=1185965
81;Grand Hotel De Turin;3,6;3.0;155 €;6 Rue Victor Massé, Paris, Paris, 75009;[48.8805798, 2.3397432];11 août 2022;4;https://fr.hotels.com/ho204165/grand-hotel-de-turin-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318811&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=155&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=33875&selectedRatePlan=70296&expediaPropertyId=891396
82;Hôtel Châteaudun Opéra;3,9;3.0;284 €;30 Rue de Chateaudun, Paris, Paris, 75009;[48.8761686, 2.3369316];11 août 2022;4;https://fr.hotels.com/ho144346/hotel-chateaudun-opera-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318811&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=284&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201672434&selectedRatePlan=208342830&expediaPropertyId=201187
83;WHO - Windsor Hotel Opera;4,4;4.0;279 €;10 Rue Gabriel Laumain, Paris, Paris, 75010;[48.8734367, 2.3486148];11 août 2022;4;https://fr.hotels.com/ho178301/who-windsor-hotel-opera-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318811&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=279&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200843210&selectedRatePlan=204272022&expediaPropertyId=552203
84;Grand Hotel Leveque;4,0;3.0;291 €;29 rue Cler, Paris, Paris, 75007;[48.8574282, 2.3061702];11 août 2022;4;https://fr.hotels.com/ho429281/grand-hotel-leveque-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318811&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953090&sort=RECOMMENDED&top_dp=291&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201043102&selectedRatePlan=205089190&expediaPropertyId=5951861
85;Hôtel du Mont Blanc;;0.0;290 €;28 Rue de la Huchette, Paris, Département de Paris, 75005;;11 août 2022;4;https://fr.hotels.com/ho2322301632/hotel-du-mont-blanc-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318810&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953609&sort=RECOMMENDED&top_dp=290&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315989674&selectedRatePlan=385779812&expediaPropertyId=72540676
86;Hotel Mayet;4,0;3.0;181 €;3 Rue Mayet, Paris, Paris, 75006;[48.8471243, 2.3185522];11 août 2022;4;https://fr.hotels.com/ho398766/hotel-mayet-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318807&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=181&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200582882&selectedRatePlan=203028617&expediaPropertyId=893975
87;La Demeure Montaigne;5,0;5.0;634 €;18 Rue Clément Marot, Paris, Département de Paris, 75008;;11 août 2022;4;https://fr.hotels.com/ho2292000256/la-demeure-montaigne-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318805&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953502&sort=RECOMMENDED&top_dp=634&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315654871&selectedRatePlan=384218127&expediaPropertyId=71593758
88;L'Empire Paris;4,3;4.0;457 €;48 Rue De L Arbre Sec, Paris, Paris, 75001;[48.8607602, 2.3425501];11 août 2022;4;https://fr.hotels.com/ho253061/l-empire-paris-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318806&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953516&sort=RECOMMENDED&top_dp=457&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200038481&selectedRatePlan=200817856&expediaPropertyId=1637283
89;Hôtel Le Malown;3,9;3.0;310 €;12 Rue Greffulhe, Paris, Paris, 75008;[48.8730334, 2.3253998];11 août 2022;4;https://fr.hotels.com/ho382192/hotel-le-malown-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318804&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=310&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200544561&selectedRatePlan=202837856&expediaPropertyId=4456196
90;Hôtel Les Matins de Paris & Spa;4,4;4.0;345 €;3 rue Clauzel, Paris, 75009;[48.8789303, 2.3394636];11 août 2022;4;https://fr.hotels.com/ho530122/hotel-les-matins-de-paris-spa-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318807&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=345&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201145226&selectedRatePlan=205433856&expediaPropertyId=11467594
91;Hotel Saint Germain;4,5;4.0;459 €;88 Rue Du Bac, Paris, Paris, 75007;[48.8547311, 2.3242436];11 août 2022;4;https://fr.hotels.com/ho310463/hotel-saint-germain-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318806&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953332&sort=RECOMMENDED&top_dp=459&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201611854&selectedRatePlan=210624504&expediaPropertyId=2499405
92;Timhotel Opera Blanche Fontaine;4,2;4.0;217 €;34 Rue Pierre Fontaine, Paris, Paris, 75009;[48.8826699, 2.3338557];11 août 2022;4;https://fr.hotels.com/ho129408/timhotel-opera-blanche-fontaine-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318804&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=217&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=429663&selectedRatePlan=202106237&expediaPropertyId=565590
93;Hotel Prince De Conti;4,1;3.0;252 €;8, Rue Guénégaud, Paris, Paris, 75006;[48.8556889, 2.3384129];11 août 2022;4;https://fr.hotels.com/ho319080/hotel-prince-de-conti-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318808&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953246&sort=RECOMMENDED&top_dp=252&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201740733&selectedRatePlan=383465685&expediaPropertyId=48248
