;Unnamed: 0;name;grade;stars;prices;address;gps;date;nb_personne;link
43;43;La Demeure Montaigne;5,0;5.0;698 €;18 Rue Clément Marot, Paris, Département de Paris, 75008;;11/06/2022;4;https://fr.hotels.com/ho2292000256/la-demeure-montaigne-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739605&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953502&sort=RECOMMENDED&top_dp=698&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315654871&selectedRatePlan=384218127&expediaPropertyId=71593758
44;44;Hotel Bonsejour Montmartre;3,8;0.0;352 €;11 Rue Burq, Paris, Paris, 75018;[48.8861758, 2.3362193];11/06/2022;4;https://fr.hotels.com/ho319789/hotel-bonsejour-montmartre-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739606&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178676&sort=RECOMMENDED&top_dp=352&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202205975&selectedRatePlan=211282223&expediaPropertyId=2692721
45;45;Hôtel Terminus Montparnasse;3,8;3.0;434 €;59 Boulevard du Montparnasse, Paris, 75006;[48.8407978, 2.3331694];11/06/2022;4;https://fr.hotels.com/ho30302144/hotel-terminus-montparnasse-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739605&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=434&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=221560101&selectedRatePlan=296305520&expediaPropertyId=915692
46;46;Le Grand Quartier;4,7;4.0;389 €;15 rue de Nancy, Paris, 75010;[48.8723226, 2.358486];11/06/2022;4;https://fr.hotels.com/ho1255552064/le-grand-quartier-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739608&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=389&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=217252094&selectedRatePlan=268268905&expediaPropertyId=39204752
47;47;Hôtel Elysée Gare de Lyon;4,1;4.0;508 €;234 rue de Bercy, Paris, 75012;[48.8466561, 2.3698592];11/06/2022;4;https://fr.hotels.com/ho181431840/hotel-elysee-gare-de-lyon-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739605&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&sort=RECOMMENDED&top_dp=508&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201428727&selectedRatePlan=384393057&expediaPropertyId=5638495
48;48;Villa Luxembourg;3,6;0.0;387 €;121 Boulevard Du Montparnasse, Paris, Paris, 75006;[48.8407978, 2.3331694];11/06/2022;4;https://fr.hotels.com/ho172482/villa-luxembourg-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739607&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=387&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=2471&selectedRatePlan=2471&expediaPropertyId=24667
49;49;Timhotel Opera Blanche Fontaine;4,2;4.0;267 €;34 Rue Pierre Fontaine, Paris, Paris, 75009;[48.8826699, 2.3338557];11/06/2022;4;https://fr.hotels.com/ho129408/timhotel-opera-blanche-fontaine-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739607&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=267&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=429663&selectedRatePlan=202106237&expediaPropertyId=565590
50;50;Hôtel Joke - Astotel;4,7;3.0;402 €;69 Rue Blanche, Paris, Paris, 75009;[48.8824214, 2.3318411];11/06/2022;4;https://fr.hotels.com/ho509932/hotel-joke-astotel-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739606&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=402&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=219035111&selectedRatePlan=280138806&expediaPropertyId=10516568
51;51;Hôtel Châteaudun Opéra;3,9;3.0;424 €;30 Rue de Chateaudun, Paris, Paris, 75009;[48.8761686, 2.3369316];11/06/2022;4;https://fr.hotels.com/ho144346/hotel-chateaudun-opera-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739606&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=424&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201672434&selectedRatePlan=208342830&expediaPropertyId=201187
52;52;Laz' Hotel Spa Urbain Paris;4,4;4.0;562 €;17 rue de Milan, Paris, 75009;[48.8787315, 2.3276591];11/06/2022;4;https://fr.hotels.com/ho613611936/laz-hotel-spa-urbain-paris-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739605&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=562&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202053126&selectedRatePlan=210561550&expediaPropertyId=19144123
53;53;Hôtel du Triangle d'Or;4,4;3.0;617 €;6 Rue Godot De Mauroy, Paris, Paris, 75009;[48.8704575, 2.3268095];11/06/2022;4;https://fr.hotels.com/ho359866/hotel-du-triangle-d-or-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739606&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=617&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202255472&selectedRatePlan=211643899&expediaPropertyId=517154
54;54;Hotel London;3,7;0.0;645 €;Boulevard Des Italiens, 32, Paris, Ile-de-France, 75009;[48.8714509, 2.3353028];11/06/2022;4;https://fr.hotels.com/ho1871712/hotel-london-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739607&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=645&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=316201229&selectedRatePlan=385599965&expediaPropertyId=27241
55;55;Hôtel Le 123 Sébastopol - Astotel;4,7;4.0;524 €;123 boulevard de Sébastopol, Paris, Paris, 75002;[48.8676341, 2.3530937];11/06/2022;4;https://fr.hotels.com/ho440563/hotel-le-123-sebastopol-astotel-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739607&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958430&sort=RECOMMENDED&top_dp=524&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=217208290&selectedRatePlan=268032746&expediaPropertyId=6544282
56;56;Hotel de Saint Germain;4,0;2.0;396 €;50 Rue Du Four, Paris, Paris, 75006;[48.8523222, 2.3307449];11/06/2022;4;https://fr.hotels.com/ho282984/hotel-de-saint-germain-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739606&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=6187872&sort=RECOMMENDED&top_dp=396&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=215113916&selectedRatePlan=254056457&expediaPropertyId=24509
57;57;Warwick Paris;4,1;4.0;444 €;5 Rue De Berri, Paris, Paris, 75008;[48.8720198, 2.3031735];11/06/2022;4;https://fr.hotels.com/ho126461/warwick-paris-formerly-hotel-warwick-champs-elysees-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739608&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212956116&sort=RECOMMENDED&top_dp=444&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315675311&selectedRatePlan=384271445&expediaPropertyId=22410
58;58;Le Meridien Etoile;3,9;4.0;445 €;81 Boulevard Gouvion Saint-cyr, Paris, Paris, 75017;[48.879540250000005, 2.2853816492180723];11/06/2022;4;https://fr.hotels.com/ho114226/le-meridien-etoile-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739609&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840797&sort=RECOMMENDED&top_dp=445&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=217832479&selectedRatePlan=272384324&expediaPropertyId=6454
59;59;Hôtel Armoni;4,3;4.0;356 €;7, Villa Berthier, Paris, Paris, 75017;[48.8851415, 2.2930709];11/06/2022;4;https://fr.hotels.com/ho509284/hotel-armoni-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739607&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840797&sort=RECOMMENDED&top_dp=356&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201401342&selectedRatePlan=206931378&expediaPropertyId=10487085
60;60;Philéas Lazare & Spa;4,4;4.0;463 €;24, rue d'Amsterdam, Paris, Paris, 75009;[48.8768769, 2.3269842];11/06/2022;4;https://fr.hotels.com/ho324858/phileas-lazare-spa-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739608&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=463&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200765721&selectedRatePlan=384523704&expediaPropertyId=1451458
61;61;Hotel Central Saint Germain;4,0;3.0;326 €;3 Rue Champollion, Paris, Paris, 75005;[48.849804, 2.3429851];11/06/2022;4;https://fr.hotels.com/ho188746/hotel-central-saint-germain-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739610&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953609&sort=RECOMMENDED&top_dp=326&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200886850&selectedRatePlan=204502855&expediaPropertyId=455107
62;62;Hotel Prince De Conti;4,1;3.0;313 €;8, Rue Guénégaud, Paris, Paris, 75006;[48.8556889, 2.3384129];11/06/2022;4;https://fr.hotels.com/ho319080/hotel-prince-de-conti-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739609&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953246&sort=RECOMMENDED&top_dp=313&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201740733&selectedRatePlan=383465685&expediaPropertyId=48248
63;63;Hotel Daunou Opera;4,0;3.0;327 €;6 Rue Daunou, Paris, 75002;[48.8697495, 2.3323881];11/06/2022;4;https://fr.hotels.com/ho132019/hotel-daunou-opera-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739609&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958361&sort=RECOMMENDED&top_dp=327&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200726476&selectedRatePlan=203607855&expediaPropertyId=517064
64;64;Exe Panorama Paris;4,0;3.0;342 €;9 Rue Des Messageries, Paris, Paris, 75010;[48.8762357, 2.3500161];11/06/2022;4;https://fr.hotels.com/ho136128/exe-panorama-paris-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739609&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=342&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=211801479&selectedRatePlan=232036572&expediaPropertyId=44858
65;65;Hotel Paradis;3,8;3.0;285 €;41 Rue Des Petites Ecuries, Paris, Paris, 75010;[48.8738289, 2.3499425];11/06/2022;4;https://fr.hotels.com/ho391066/hotel-paradis-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739610&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=285&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=215153860&selectedRatePlan=254254950&expediaPropertyId=6147
66;66;Hôtel Monsieur Aristide;5,0;4.0;497 €;3 Rue Aristide Bruant, Paris, Département de Paris, 75018;;11/06/2022;4;https://fr.hotels.com/ho2190650368/hotel-monsieur-aristide-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739609&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178676&sort=RECOMMENDED&top_dp=497&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=314286745&selectedRatePlan=383011651&expediaPropertyId=68426574
67;67;Hôtel Acadia - Astotel;4,1;3.0;377 €;4 Rue Geoffroy Marie, Paris, Paris, 75009;[48.8732914, 2.3437141];11/06/2022;4;https://fr.hotels.com/ho282445/hotel-acadia-astotel-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739609&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=377&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=212711343&selectedRatePlan=238188453&expediaPropertyId=1171
68;68;Hôtel Castex;4,0;3.0;360 €;5 Rue Castex, Paris, Paris, 75004;[48.8526451, 2.3660544];11/06/2022;4;https://fr.hotels.com/ho282636/hotel-castex-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739611&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953197&sort=RECOMMENDED&top_dp=360&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200517496&selectedRatePlan=202769263&expediaPropertyId=2522210
69;69;Prince Albert Opera;3,4;0.0;220 €;89 Rue De Provence, Paris, Paris, 75009;[48.874231, 2.3310925];11/06/2022;4;https://fr.hotels.com/ho371558/prince-albert-opera-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739610&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=220&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201674153&selectedRatePlan=208349079&expediaPropertyId=4219534
70;70;Hôtel Elixir;3,9;3.0;516 €;7 Rue Jean Lantier, Paris, Paris, 75001;[48.8584388, 2.346496];11/06/2022;4;https://fr.hotels.com/ho282292/hotel-elixir-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739607&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212955788&sort=RECOMMENDED&top_dp=516&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=316331201&selectedRatePlan=385846879&expediaPropertyId=65167
71;71;Folkestone Opéra;4,3;3.0;456 €;9 Rue Castellane, Paris, Paris, 75008;[48.8722043, 2.3250526];11/06/2022;4;https://fr.hotels.com/ho546824/folkestone-opera-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739608&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=456&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=229873833&selectedRatePlan=272416910&expediaPropertyId=16973
72;72;Hotel Saint André des Arts;4,9;4.0;553 €;66 Rue Saint-André des Arts, Paris, 75006;[48.8536222, 2.3390655];11/06/2022;4;https://fr.hotels.com/ho1630194784/hotel-saint-andre-des-arts-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739609&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953246&sort=RECOMMENDED&top_dp=553&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=232837603&selectedRatePlan=292351916&expediaPropertyId=50912337
73;73;Hôtel Le Littré;4,3;4.0;538 €;9 Rue Littré, Paris, Paris, 75006;[48.8454247, 2.3240642];11/06/2022;4;https://fr.hotels.com/ho129670/hotel-le-littre-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739610&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=538&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200213255&selectedRatePlan=226001364&expediaPropertyId=1688
74;74;Le Mathurin Hotel & Spa;4,4;4.0;556 €;43, rue des Mathurins, Paris, Paris, 75008;[48.87319225, 2.3239385231902623];11/06/2022;4;https://fr.hotels.com/ho222872/le-mathurin-hotel-spa-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739608&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=556&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=215101870&selectedRatePlan=254009174&expediaPropertyId=7382160
75;75;Helzear Champs Elysées Suites;3,9;4.0;385 €;49 avenue Marceau, Paris, Paris, 75116;[48.8691745, 2.2982565];11/06/2022;4;https://fr.hotels.com/ho439032/helzear-champs-elysees-suites-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739610&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953651&sort=RECOMMENDED&top_dp=385&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200334818&selectedRatePlan=202682477&expediaPropertyId=6468130
76;76;Hotel Aida Marais Printania;3,7;3.0;289 €;19 Rue Du Chateau D Eau, Paris, Paris, 75010;[48.870038, 2.360177];11/06/2022;4;https://fr.hotels.com/ho245173/hotel-aida-marais-printania-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739611&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=289&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=212413441&selectedRatePlan=236228251&expediaPropertyId=53525
77;77;Hôtel R. Kipling by Happyculture;4,0;4.0;291 €;65 Rue Blanche, Paris, Paris, 75009;[48.8820656, 2.3317006];11/06/2022;4;https://fr.hotels.com/ho204422/hotel-r-kipling-by-happyculture-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739611&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=291&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201566595&selectedRatePlan=207893888&expediaPropertyId=863741
78;78;Hotel Des Nations Saint Germain;4,0;3.0;282 €;54 Rue Monge, Paris, Paris, 75005;[48.8448008, 2.3521483];11/06/2022;4;https://fr.hotels.com/ho194292/hotel-des-nations-saint-germain-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739611&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212954084&sort=RECOMMENDED&top_dp=282&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201160545&selectedRatePlan=205504492&expediaPropertyId=13770
79;79;Le Relais Monceau;4,1;4.0;308 €;85 Rue Du Rocher, Paris, Paris, 75008;[48.8803609, 2.3172479];11/06/2022;4;https://fr.hotels.com/ho282438/le-relais-monceau-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739613&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840690&sort=RECOMMENDED&top_dp=308&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201741068&selectedRatePlan=208654369&expediaPropertyId=53598
