name;grade;stars;prices;address;gps;date;nb_personne;link
Hotel Excelsior Republique;3,1;2.0;81 €;4, rue de Lancry, Paris, Paris, 75010;;11/03/2023;2;https://fr.hotels.com/ho283034/hotel-excelsior-republique-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146913&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=81&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200523962&selectedRatePlan=202786458&expediaPropertyId=565108
Hotel Liège Strasbourg;4,1;2.0;102 €;67 Boulevard de Strasbourg, Paris, Paris, 75010;;11/03/2023;2;https://fr.hotels.com/ho211978/hotel-liege-strasbourg-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146915&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=102&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200631996&selectedRatePlan=203040714&expediaPropertyId=1450480
Lautrec Opera;3,5;3.0;192 €;8-10, rue d'Amboise, Paris, 75002;;11/03/2023;2;https://fr.hotels.com/ho282303/lautrec-opera-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146913&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957563&sort=RECOMMENDED&top_dp=192&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200653063&selectedRatePlan=383689521&expediaPropertyId=562160
Hotel Des Arts Paris Montmartre;4,5;4.0;154 €;5 Rue Tholoze, Paris, Paris, 75018;;11/03/2023;2;https://fr.hotels.com/ho207815/hotel-des-arts-paris-montmartre-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146916&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178676&sort=RECOMMENDED&top_dp=154&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=43940&selectedRatePlan=207502445&expediaPropertyId=565298
Tonic Hôtel Saint Germain;4,0;3.0;130 €;15 rue des Quatre Vents, Paris, Paris, 75006;;11/03/2023;2;https://fr.hotels.com/ho459107/tonic-hotel-saint-germain-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146918&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952764&sort=RECOMMENDED&top_dp=130&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200689666&selectedRatePlan=203420027&expediaPropertyId=8250159
Citadines République Paris;3,9;3.0;218 €;75 Bis, Avenue Parmentier, Paris, Paris, 75011;;11/03/2023;2;https://fr.hotels.com/ho206334/citadines-republique-paris-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146915&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953602&sort=RECOMMENDED&top_dp=218&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=210308992&selectedRatePlan=222211617&expediaPropertyId=457360
Hôtel Haussmann Saint Augustin;4,0;3.0;143 €;20 Rue Roquepine, Paris, Paris, 75008;;11/03/2023;2;https://fr.hotels.com/ho130595/hotel-haussmann-saint-augustin-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146916&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=143&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200614308&selectedRatePlan=202994921&expediaPropertyId=24759
Crowne Plaza Paris Republique, an IHG Hotel;3,9;4.0;277 €;10 Place De La Republique, Paris, Paris, 75011;[48.8673446, 2.3653087];11/03/2023;2;https://fr.hotels.com/ho163380/crowne-plaza-paris-republique-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146915&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&trackingData=AAAAEFjEdRFi6g1KLnv0_Vl75-LVq_05JnC7D124wLAYhbsuipLnhMYAXCihJedTDgp210EqpBKt2Le1Gx7gTFGLIerA6-Vzjg4T8R5UldPyQ3RgAi5zfeKKBEkGsTjEk2K_5vzwohkVvrLqUOAljWtszaYBEf7lRoS8zrY_KBHG_hIE92xrFmXqrIYSitd6wIF7wHw1zs_S6voLFceJ2VZnHob7NMXgWrLp9eKmtZTDdLPoX2EbwHBv7J9xfmhBdnjqmGU8Z5jaD8au_nxRUh5-Ua1wWVTlVo3fSv-dszGH3PmFW807bpvS86cR7tC7c8SlBbvr60LbAy_7Q_EYkNn8w7f3c_VeRnXvlGZnxxnAVqVP7T00z6Bn4pkOvZylD63X69gyTqCxrcKBUMAjRYMLGbco2TTJFN6Rjr7YfhXRx6jV3ux0mmYrEMsKHgeDpZTAbUwF3iltFg5FlPe-ifIcyxCxyTBxX8-tDZ3wQsy2RoQps93v1RB8oM-lVM8ZaeyNUEDu2h4ysJlCQtx6-Sgxr98MxzAAKdxgCphg2Pe5kdsnlyd3I8jaaL4EHoSHVN2HFXVktHRgT8Y7_jjFjbsYRDcbcTEn_bDKPxMlVBDwPl4lCkxoqk8296QT_ZBCkdhD4g9VxtmrcveAMg0dQNw936QsmjRfw7XkKD4Xyog5pUgdQyYNq2Ph0qflC3H9Dpp2eRbz5gPlwlu4y-aSIhcYmbvd2vAV8npjg7v9SYoOju2gY6jL2xjaoFw3NnAhtIiE8U6eAlSLokVnfs3M35Mrfb0NRdK7X9pa6_cTRr1qAzvW4ifjLpYq0YZYS5T3TJQi_AD8vHJrymU4jdHNlxmj1-EGmsJLmCtt0FeuagvlS50K1Llr5JIC6H7pnb8CU80E1N0fOo7LyovRw7xQ-xCoAaVUmCilfYlHphLPEXaL9vNq5iqLnnxkZY6b-Zk4f5Iypo26DWKEE8u9jjRWbZzXqIIm1U7korV-wGtWfa-gSO20Ke6mFvBAOcQeB7hTJUHfOQ%3D%3D&rank=5&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.0%2C43435.126644.1&slots=HSR_AC&position=18&beaconIssued=2022-03-30T06%3A52%3A25&sort=RECOMMENDED&top_dp=277&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=213625903&selectedRatePlan=380855119&expediaPropertyId=17013
Hotel Soft;3,9;3.0;150 €;52 bis, rue des Vinaigriers, Paris, Paris, 75010;[48.8732588, 2.3599159];11/03/2023;2;https://fr.hotels.com/ho268888/hotel-soft-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146916&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=150&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200163957&selectedRatePlan=200928529&expediaPropertyId=2007700
Maison Axel Opera;4,4;3.0;153 €;15 Rue De Montyon, Paris, Paris, 75009;[48.8731151, 2.3433356];11/03/2023;2;https://fr.hotels.com/ho193828/maison-axel-opera-ex-hotel-axel-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146917&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=153&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200816716&selectedRatePlan=204101375&expediaPropertyId=12898
Hotel Chavanel Paris;4,4;4.0;244 €;22 Rue Tronchet, Paris, Paris, 75008;[48.8721869, 2.3262636];11/03/2023;2;https://fr.hotels.com/ho453793/hotel-chavanel-paris-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146918&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=6187876&sort=RECOMMENDED&top_dp=244&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201700983&selectedRatePlan=212164072&expediaPropertyId=7831081
ATN Hotel;4,1;3.0;142 €;21 rue d'Athenes, Paris, Paris, 75009;[48.8779191, 2.327903];11/03/2023;2;https://fr.hotels.com/ho228254/atn-hotel-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146917&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=142&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201326917&selectedRatePlan=209998731&expediaPropertyId=973411
