name;grade;stars;prices;address;gps;date;nb_personne;link
Timhotel Paris Gare de Lyon;3,7;3.0;135 €;3 Rue d'Austerlitz, Paris, Paris, 75012;[48.8468041, 2.370162];avril 2022;2;https://fr.hotels.com/ho199594/timhotel-paris-gare-de-lyon-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364347&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&sort=RECOMMENDED&top_dp=135&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=34020&selectedRatePlan=205017681&expediaPropertyId=1098400
Hôtel Metropol;3,4;3.0;85 €;98 Rue De Maubeuge, Paris, Paris, 75010;[48.8801886, 2.3514956];avril 2022;2;https://fr.hotels.com/ho484920/hotel-metropol-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364346&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=85&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200857065&selectedRatePlan=205778335&expediaPropertyId=892051
Hotel Locomo;3,8;3.0;174 €;6 bis, rue de Lyon, Paris, Paris, 75012;[48.849502, 2.3707401];avril 2022;2;https://fr.hotels.com/ho439742/hotel-locomo-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364346&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&sort=RECOMMENDED&top_dp=174&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200339820&selectedRatePlan=384529177&expediaPropertyId=6508662
Libertel Austerlitz Jardin des Plantes;3,9;3.0;152 €;12 Boulevard de l'Hopital, Paris, Paris, 75005;[48.8424292, 2.363216];avril 2022;2;https://fr.hotels.com/ho127852/libertel-austerlitz-jardin-des-plantes-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364347&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953069&sort=RECOMMENDED&top_dp=152&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200150531&selectedRatePlan=200845981&expediaPropertyId=1262
Hôtel du Triangle d'Or;4,4;3.0;173 €;6 Rue Godot De Mauroy, Paris, Paris, 75009;[48.8704575, 2.3268095];avril 2022;2;https://fr.hotels.com/ho359866/hotel-du-triangle-d-or-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364347&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=173&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200039920&selectedRatePlan=202201691&expediaPropertyId=517154
ATN Hotel;4,1;3.0;164 €;21 rue d'Athenes, Paris, Paris, 75009;[48.8779191, 2.327903];avril 2022;2;https://fr.hotels.com/ho228254/atn-hotel-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364346&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=164&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201326917&selectedRatePlan=209998707&expediaPropertyId=973411
Hotel Viator Paris - Gare de Lyon;4,1;3.0;153 €;1 Rue Parrot, Paris, Paris, 75012;[48.8468165, 2.3724841];avril 2022;2;https://fr.hotels.com/ho346183/hotel-viator-paris-gare-de-lyon-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364347&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&sort=RECOMMENDED&top_dp=153&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=498091&selectedRatePlan=1954451&expediaPropertyId=2685852
Melia Paris La Defense;4,2;4.0;220 €;3 Boulevard de Neuilly, Courbevoie, Hauts-de-Seine, 92400;;avril 2022;2;https://fr.hotels.com/ho469270/melia-paris-la-defense-courbevoie-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364348&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957542&trackingData=AAAAEHon7Xo4hXpCMoPSnfUouuSMi296Yn8nd0h52NA2ay8wbghPBDjE_KZhWmU2Vtyvr_dwc1Aesq9FDknghyUfCuf0VblsVqN_tLoxXugzeEzZX1WD-ciFARM_SPQy-NjJ4dDpOERljRBegRUxDd0wlyduMsfy1eFIh__C8RQ8t9Ys9LT0iJciOLXG-HS7SbfpeZTcC_YahyvXRolfw8XFLbZ0GEWkbpWlBkt4Ky0qw1dLaXKOAewGcDapaOK0os2vn_rauF4tAfGFRRcaww1H-7aAuCoO3qlXTXRzm873cg_YrrTrPg7-z7LMM5gQWJThrJtXLx4IsFaKgzXGscG-ryDeftoakbxvf5gsXDtoUP4wKbhkOTbRLXm0ROhQWkqU38Y0SqK1szbJ0RHwAoEPnyO3l5nWcZX6xMbHExNyrVW-UV3mjs2gd5AgQ2JQKNTBzyCtUIxZigJj8acOf8fMiYacpr05k0wgg7fsjzSOD7JkMj6VCAFogrjS7bfMFi8Jt3M2COvD7JhIC48skHmXjRU284wYqA20NRJ1_Mwy3QYidxmbu5ItFfEYQx5IqonQIkXH06u5V9AUNXWVH8VGxJitdT9pvO6Exq8W5F_104SsWcuCs0c2qJU6W3HM6hvFZ4PuFZG00jTMVmXAoOSLxs3nSLPP1up-ggwhn7crhnQb-Sacqif5u3V0DTvZCkTeC-NWvvWyQDYUKMf2UC1BukHmYCmm3Y1vYxUGFxYtslaUShbExtl4Qbvsr6w2MgtiUwLUz3r55sTWRSm5OVCIfokvCmYi0C4M9yd9Qf4tZlRe9kTsC6gnVtloIOmajseC55UB4Nx1gixdmkLe_pFZup-ZpXzZW_yzmR68TUPhJ6h55v0qZJdnatYZoIrVhUlpAL0VdO3Ri7YWioEO1xbOS7cqhOUGckNuhTI6UsgItXTWubYsLtHvWyTeg8dfBYFVnGgiWS3YFaoGhj2S9ZbDpJjMoWKAp68AM1stlzxXEJpBCxJq5rXUo0TwTMTPd38cFw%3D%3D&rank=5&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.0%2C43435.126644.0&slots=HSR_AC&position=18&beaconIssued=2022-03-28T13%3A16%3A03&sort=RECOMMENDED&top_dp=220&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200762399&selectedRatePlan=203792924&expediaPropertyId=8510735
La Mondaine;4,6;3.0;153 €;4 rue de Vintimille, Paris, 75009;[48.8818655, 2.3285226];avril 2022;2;https://fr.hotels.com/ho779899136/la-mondaine-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364347&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=153&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=218114512&selectedRatePlan=274043011&expediaPropertyId=24340598
9Hotel Bastille - Lyon;4,3;3.0;202 €;23, Rue de Lyon, Property near Gare de Lyon, Paris, Paris, 75012;;avril 2022;2;https://fr.hotels.com/ho350434/9hotel-bastille-lyon-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364347&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&sort=RECOMMENDED&top_dp=202&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=213914723&selectedRatePlan=246112960&expediaPropertyId=560198
Hôtel Mimosa;3,7;1.0;95 €;16 rue du Faubourg Saint Martin, Paris, 75010;[48.8697527, 2.3561117];avril 2022;2;https://fr.hotels.com/ho560256/hotel-mimosa-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364348&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=95&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201346823&selectedRatePlan=206555147&expediaPropertyId=12854486
