name;grade;stars;prices;address;gps;date;nb_personne;link
Hotel Cosmotel;4,1;3.0;149 €;17 Boulevard De Strasbourg, Paris, Paris, 75010;[48.87047, 2.3546823];11/02/2023;4;https://fr.hotels.com/ho298821/hotel-cosmotel-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145549&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635979203600&sort=RECOMMENDED&top_dp=149&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200521349&selectedRatePlan=203328876&expediaPropertyId=561995
Citadines République Paris;3,9;3.0;245 €;75 Bis, Avenue Parmentier, Paris, Paris, 75011;[48.8611455, 2.3778135];11/02/2023;4;https://fr.hotels.com/ho206334/citadines-republique-paris-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145549&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953602&sort=RECOMMENDED&top_dp=245&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=210308993&selectedRatePlan=222211625&expediaPropertyId=457360
Hôtel 34B - Astotel;4,6;3.0;269 €;34 Rue Bergere, Paris, Paris, 75009;[48.8727003, 2.3435855];11/02/2023;4;https://fr.hotels.com/ho194609/hotel-34b-astotel-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145549&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=269&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=213924866&selectedRatePlan=246162213&expediaPropertyId=18868
Hotel Excelsior Republique;3,1;2.0;121 €;4, rue de Lancry, Paris, Paris, 75010;[48.868812, 2.3600579];11/02/2023;4;https://fr.hotels.com/ho283034/hotel-excelsior-republique-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145547&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=121&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200523967&selectedRatePlan=202786468&expediaPropertyId=565108
Grand Hôtel Magenta;3,1;0;125 €;129 Boulevard De Magenta, Paris, Paris, 75010;[48.8808212, 2.3517544];11/02/2023;4;https://fr.hotels.com/ho317865/grand-hotel-magenta-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145549&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=125&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200529198&selectedRatePlan=202859322&expediaPropertyId=2690948
The People Paris Marais;;0;25 €;17 Boulevard Morland, Paris, 75004;[48.8512232, 2.3625535];11/02/2023;4;https://fr.hotels.com/ho2450792096/the-people-paris-marais-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145549&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953197&sort=RECOMMENDED&top_dp=25&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=316362273&selectedRatePlan=385908896&expediaPropertyId=76556003
Hôtel Du Brabant;;2.0;107 €;18 Rue Des Petits Hotels, Paris, Paris, 75010;[48.8774785, 2.353728];11/02/2023;4;https://fr.hotels.com/ho287326/hotel-du-brabant-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145550&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=107&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200271603&selectedRatePlan=202795224&expediaPropertyId=2520450
Disney's Newport Bay Club;3,9;4.0;382 €;Avenue Robert Schuman, Coupvray, Seine-et-Marne, 77700;[48.8630773, 2.7902574];11/02/2023;4;https://fr.hotels.com/ho230007/disney-s-newport-bay-club-coupvray-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145550&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&trackingData=AAAAEEUGXhpbrervCzJufX5f5NZRlamacYmVBKw7CIp1x3bo3iROnKTjyyyS9eOTzZdQCyymcUYFBacUQUFgd1GEA5L2StVrOjsm1X_s70xXk_rulf01gYhO6NHEwSoMJ4HkdedCW8aSP0sF8fiOV13eG58fPwOf5yNintbxH2Kopskdasg1tgdFTtDISNlKP_dlwRzab_5dpWJ0WiuSejnWrMDFnXs-FCiC2Q_63-HcRcDnonYYhjZ1fR9I4srPYQWJqPcnU6keNVljM8YQN_8QwxfJmDbV2AztTWpulEzewlfUVltx01Jvlh5MsNXlERkFjaw7z1m53l9aar3_5FK_Qd9q8r2HckMzjApWabfh6FuYp09emwPnDEjQNV3DbS-V-LrffpiofKJ_KKLDNijmc66aHjbHlyAf4CniMtwXCtcbMONgouHFFPM68FOiwdtJBtejH5_1poa2E5vG3GrP89FELcrD78927UcRyL8GOzAKb3xz1gOCF6T3ELlC8LoXu8GCISl44bymglBFG4zUl1CEh_D_fo3122RbP1a7G0rJTpI4ApdFD_DGMJl4HHOnOgqHTyyGQjR4jwTczz9pNsxCMGla6TuMQtbhU9RiiTzmB83bN5GwLMK0YWXtdli-JJOdTcrKTbO_sUcmXtitDnDlspcntjNb-MBnMn6JFN89fzlFws8QTK7IoDqohcdUCKt9ySp87-i9ORY3l04wztPJZt4KGs6BKFz8dbeU7Nh5yCJH0FBIi2uEj8xykj_BQ0L72_qa7jXneoKXyJ9BoFXzQrLkURmVZaj4OOjII_t1k6V-AOFMmVBNV6iSNzce7usMj_E-pjbGb7D1OzBFR7Gd1uYG3AP6imy_wyqsIgNsUV8SNLyhSc3vpTQ1479rDsS9M5DZUbh4ITiJ5liXsi0wJKe4vo_U-ftsnakkEv9YvVaVF_PnCOWg7YRX_WeU8zA6uz2SJoT_iJKeAJrF1Qc1LbcpMRJ_dKbmBx_T2MIpZOhCuvqF_S2gM0zSaOpTnQ%3D%3D&rank=5&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.1%2C43435.126644.1&slots=HSR_AC&position=18&beaconIssued=2022-03-30T06%3A35%3A44&sort=RECOMMENDED&top_dp=382&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202160552&selectedRatePlan=384800750&expediaPropertyId=1102912
Maxim Folies;4,5;3.0;283 €;14 Rue Geoffroy-Marie, Paris, Paris, 75009;[48.8737342, 2.3444965];11/02/2023;4;https://fr.hotels.com/ho344248/maxim-folies-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145549&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=283&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200741785&selectedRatePlan=203684293&expediaPropertyId=691190
Hotel Liège Strasbourg;4,1;2.0;182 €;67 Boulevard de Strasbourg, Paris, Paris, 75010;[48.8737856, 2.3565458];11/02/2023;4;https://fr.hotels.com/ho211978/hotel-liege-strasbourg-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145549&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=182&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200632679&selectedRatePlan=203042162&expediaPropertyId=1450480
New Hôtel Gare du Nord;3,5;2.0;171 €;40 Rue De Saint Quentin, Paris, Paris, 75010;[48.879539, 2.3560233];11/02/2023;4;https://fr.hotels.com/ho226515/new-hotel-gare-du-nord-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145550&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=171&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=26942&selectedRatePlan=209960119&expediaPropertyId=901150
