;name;grade;stars;prices;address;gps;date;nb_personne;link
147;Hôtel des Grandes Ecoles;4,7;3.0;161 €;75 Rue du Cardinal Lemoine, Paris, 75005;[48.8452732, 2.3500907];11 septembre 2022;2;https://fr.hotels.com/ho1427017120/hotel-des-grandes-ecoles-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561812370&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212954084&sort=RECOMMENDED&top_dp=161&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=217037320&selectedRatePlan=266309876&expediaPropertyId=44563035
148;Hotel Floride Etoile;4,2;3.0;178 €;14 Rue Saint Didier, Paris, Paris, 75116;[48.8662436, 2.2878804];11 septembre 2022;2;https://fr.hotels.com/ho123599/hotel-floride-etoile-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561812369&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953651&sort=RECOMMENDED&top_dp=178&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200180906&selectedRatePlan=201163313&expediaPropertyId=10640
149;Maxim Quartier Latin;3,9;3.0;160 €;28 Rue Censier, Paris, Paris, 75005;[48.8402898, 2.352049];11 septembre 2022;2;https://fr.hotels.com/ho282971/maxim-quartier-latin-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561812365&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952743&sort=RECOMMENDED&top_dp=160&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=214225436&selectedRatePlan=248167166&expediaPropertyId=10359
150;Hôtel Madeleine Haussmann;4,2;3.0;224 €;10 Rue Pasquier, Paris, Paris, 75008;[48.8717706, 2.3232769];11 septembre 2022;2;https://fr.hotels.com/ho186052/hotel-madeleine-haussmann-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818762&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=224&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=37127&selectedRatePlan=80527&expediaPropertyId=565104
151;Hôtel Les Matins de Paris & Spa;4,4;4.0;225 €;3 rue Clauzel, Paris, 75009;[48.8789303, 2.3394636];11 septembre 2022;2;https://fr.hotels.com/ho530122/hotel-les-matins-de-paris-spa-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818762&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=225&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201142208&selectedRatePlan=205418756&expediaPropertyId=11467594
152;Hotel de l'Alma;3,4;3.0;144 €;32 rue de l'Exposition, Paris, Paris, 75007;[48.8569773, 2.3033575];11 septembre 2022;2;https://fr.hotels.com/ho282379/hotel-de-l-alma-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818762&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953090&sort=RECOMMENDED&top_dp=144&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200527564&selectedRatePlan=202793191&expediaPropertyId=526650
153;Hotel Alexandrie;3,9;3.0;159 €;19 rue d'Austerlitz, Paris, 75012;[48.8473163, 2.3710504];11 septembre 2022;2;https://fr.hotels.com/ho45794336/hotel-alexandrie-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818763&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&sort=RECOMMENDED&top_dp=159&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201687352&selectedRatePlan=208412347&expediaPropertyId=1399823
154;Philéas Lazare & Spa;4,4;4.0;176 €;24, rue d'Amsterdam, Paris, Paris, 75009;[48.8768769, 2.3269842];11 septembre 2022;2;https://fr.hotels.com/ho324858/phileas-lazare-spa-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818762&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=176&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200765698&selectedRatePlan=384523705&expediaPropertyId=1451458
155;Hotel Legend Saint Germain by Elegancia;4,5;4.0;152 €;151 Bis Rue De Rennes, Paris, Paris, 75006;[48.8453963, 2.3255943];11 septembre 2022;2;https://fr.hotels.com/ho202384/hotel-legend-saint-germain-by-elegancia-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818762&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=152&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200145202&selectedRatePlan=248256858&expediaPropertyId=1390
156;La Parizienne By Elegancia;4,0;3.0;156 €;33 Boulevard Du Montparnasse, Paris, Paris, 75006;[48.8407978, 2.3331694];11 septembre 2022;2;https://fr.hotels.com/ho340205/la-parizienne-by-elegancia-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818764&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953267&sort=RECOMMENDED&top_dp=156&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200831005&selectedRatePlan=224211195&expediaPropertyId=2523311
157;Exe Panorama Paris;4,0;3.0;173 €;9 Rue Des Messageries, Paris, Paris, 75010;[48.8762357, 2.3500161];11 septembre 2022;2;https://fr.hotels.com/ho136128/exe-panorama-paris-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818763&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=173&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=49933&selectedRatePlan=112948&expediaPropertyId=44858
158;Hotel Mayet;4,0;3.0;129 €;3 Rue Mayet, Paris, Paris, 75006;[48.8471243, 2.3185522];11 septembre 2022;2;https://fr.hotels.com/ho398766/hotel-mayet-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818762&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=129&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200582879&selectedRatePlan=202919678&expediaPropertyId=893975
159;Hôtel Saint-Roch;3,7;2.0;171 €;25 Rue Saint-Roch, Paris, Paris, 75001;[48.8657448, 2.3324155];11 septembre 2022;2;https://fr.hotels.com/ho336532/hotel-saint-roch-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818762&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958333&sort=RECOMMENDED&top_dp=171&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200223163&selectedRatePlan=201262586&expediaPropertyId=3124204
160;Hotel Eden Opéra;4,3;3.0;111 €;35 rue Jean Baptiste Pigalle, Paris, Paris, 75009;[48.87981575, 2.33399487200498];11 septembre 2022;2;https://fr.hotels.com/ho287325/hotel-eden-opera-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818763&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=111&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200622262&selectedRatePlan=203018358&expediaPropertyId=906871
161;Hotel Moderne Saint Germain;4,2;3.0;154 €;33 Rue Des Ecoles, Paris, Paris, 75005;[48.8486999, 2.3478356];11 septembre 2022;2;https://fr.hotels.com/ho132386/hotel-moderne-saint-germain-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818763&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953609&sort=RECOMMENDED&top_dp=154&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200218138&selectedRatePlan=201239120&expediaPropertyId=470840
162;ibis Paris Gare De L'est Tgv;4,4;3.0;124 €;6 Rue Saint Laurent, Paris, Paris, 75010;[48.8755047, 2.3585148];11 septembre 2022;2;https://fr.hotels.com/ho185314/ibis-paris-gare-de-l-est-tgv-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818763&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=124&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201307567&selectedRatePlan=206341526&expediaPropertyId=565561
163;Hotel Whistler;4,5;4.0;185 €;36 rue de saint Quentin, Paris, 75010;[48.8793124, 2.3559676];11 septembre 2022;2;https://fr.hotels.com/ho251419/hotel-whistler-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818763&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=185&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201858230&selectedRatePlan=209408659&expediaPropertyId=1603419
164;Holiday Inn Paris - Gare de Lyon Bastille, an IHG Hotel;4,4;4.0;204 €;11 Rue De Lyon, Paris, Paris, 75012;[48.849502, 2.3707401];11 septembre 2022;2;https://fr.hotels.com/ho266481/holiday-inn-paris-gare-de-lyon-bastille-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818763&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&sort=RECOMMENDED&top_dp=204&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200550209&selectedRatePlan=380296844&expediaPropertyId=44757
165;Hotel Panache;4,3;4.0;213 €;1, rue Geoffroy Marie, Paris, Paris, 75009;[48.8732316, 2.3432488];11 septembre 2022;2;https://fr.hotels.com/ho442904/hotel-panache-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818764&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=213&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200380629&selectedRatePlan=207419496&expediaPropertyId=6716425
166;New Hotel Opera;3,6;3.0;134 €;4 Rue De Liège, Paris, Paris, 75009;[48.8797247, 2.3287485];11 septembre 2022;2;https://fr.hotels.com/ho288531/new-hotel-opera-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818764&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=134&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200512324&selectedRatePlan=202752971&expediaPropertyId=441574
167;Hôtel Hor Europe;4,4;4.0;221 €;160 rue Lafayette, Paris, Paris, 75010;;11 septembre 2022;2;https://fr.hotels.com/ho416307/hotel-hor-europe-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818765&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=221&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200201905&selectedRatePlan=201154758&expediaPropertyId=5335076
168;Grand Hôtel Magenta;3,1;0.0;83 €;129 Boulevard De Magenta, Paris, Paris, 75010;[48.8808212, 2.3517544];11 septembre 2022;2;https://fr.hotels.com/ho317865/grand-hotel-magenta-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818765&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=83&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200529196&selectedRatePlan=202859321&expediaPropertyId=2690948
169;Hotel Taylor;4,0;3.0;196 €;6 Rue Taylor, Paris, Paris, 75010;[48.8694333, 2.3591256];11 septembre 2022;2;https://fr.hotels.com/ho245657/hotel-taylor-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818766&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=196&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=213300562&selectedRatePlan=242012550&expediaPropertyId=1545173
170;Hotel Les Bulles de Paris;4,2;4.0;266 €;32 Rue Des Ecoles, Paris, Paris, 75005;[48.8490669, 2.3471917];11 septembre 2022;2;https://fr.hotels.com/ho125330/hotel-les-bulles-de-paris-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818764&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953609&sort=RECOMMENDED&top_dp=266&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200855902&selectedRatePlan=204336725&expediaPropertyId=34465
171;Moxy Paris Bastille France;4,1;3.0;202 €;34, 36 Rue St Sabin, Paris, Ile-de-France, 75011;;11 septembre 2022;2;https://fr.hotels.com/ho225273/moxy-paris-bastille-france-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818765&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953602&sort=RECOMMENDED&top_dp=202&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=210903274&selectedRatePlan=226207523&expediaPropertyId=1150139
172;Hôtel Korner Opéra;4,4;3.0;177 €;154 Rue Montmartre, Paris, Paris, 75002;[48.8697146, 2.3430218];11 septembre 2022;2;https://fr.hotels.com/ho180861/hotel-korner-opera-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818764&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953637&sort=RECOMMENDED&top_dp=177&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200311960&selectedRatePlan=382626998&expediaPropertyId=565117
173;Timhotel Opéra Madeleine;3,7;3.0;184 €;113 rue Saint Lazare, Paris, 75008;[48.8753656, 2.3259798];11 septembre 2022;2;https://fr.hotels.com/ho288519/timhotel-opera-madeleine-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818767&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840690&sort=RECOMMENDED&top_dp=184&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201283998&selectedRatePlan=206803678&expediaPropertyId=9282
174;Handsome Hotel by Elegancia;4,2;3.0;150 €;83 rue Rambuteau, Paris, Paris, 75001;[48.8621823, 2.3489031];11 septembre 2022;2;https://fr.hotels.com/ho282286/handsome-hotel-by-elegancia-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818766&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953516&sort=RECOMMENDED&top_dp=150&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201435987&selectedRatePlan=224211229&expediaPropertyId=565110
175;Hôtel du Plat d'Etain;4,0;3.0;197 €;69 Rue Meslay, Paris, 75003;[48.868513, 2.3557995];11 septembre 2022;2;https://fr.hotels.com/ho188910/hotel-du-plat-d-etain-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818767&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212955967&sort=RECOMMENDED&top_dp=197&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201418182&selectedRatePlan=207021757&expediaPropertyId=880236
176;Hôtel des Comédies;4,3;3.0;203 €;8 rue d'Hauteville, Paris, Paris, 75010;[48.8710787, 2.349823];11 septembre 2022;2;https://fr.hotels.com/ho353348/hotel-des-comedies-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818765&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=203&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200565443&selectedRatePlan=202883878&expediaPropertyId=10474
177;Hôtel de l'Espérance;4,6;4.0;186 €;15 RUE PASCAL, Paris, 75005;[48.8381618, 2.3495896];11 septembre 2022;2;https://fr.hotels.com/ho629214976/hotel-de-l-esperance-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818766&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952743&sort=RECOMMENDED&top_dp=186&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=221136410&selectedRatePlan=294149313&expediaPropertyId=19631718
178;Hôtel d'Espagne;4,3;3.0;204 €;9, Cité Bergère, Paris, Paris, 75009;[48.8720237, 2.3447376];11 septembre 2022;2;https://fr.hotels.com/ho287493/hotel-d-espagne-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818769&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=204&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200517175&selectedRatePlan=202768759&expediaPropertyId=564952
179;Hôtel La Sanguine;4,1;2.0;204 €;6 Rue de Surene, Paris, 75008;[48.8706173, 2.321976];11 septembre 2022;2;https://fr.hotels.com/ho676849/hotel-la-sanguine-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818767&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=204&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=231621564&selectedRatePlan=284274030&expediaPropertyId=17792066
180;Hôtel Opéra Liège;4,8;4.0;195 €;9 rue de Liege, Paris, 75009;[48.8796053, 2.3280594];11 septembre 2022;2;https://fr.hotels.com/ho551663/hotel-opera-liege-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818769&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=195&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=231018781&selectedRatePlan=280267232&expediaPropertyId=12508516
181;Timhotel Montmartre;4,0;3.0;152 €;11 Rue Ravignan, Paris, Paris, 75018;[48.8863199, 2.3383659];11 septembre 2022;2;https://fr.hotels.com/ho123869/timhotel-montmartre-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818766&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178676&sort=RECOMMENDED&top_dp=152&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=26630&selectedRatePlan=205027467&expediaPropertyId=53579
182;Hotel Villathena;4,1;0.0;135 €;23 Rue d'Athenes, Paris, Paris, 75009;[48.8779012, 2.3276485];11 septembre 2022;2;https://fr.hotels.com/ho253132/hotel-villathena-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818767&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=135&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=369018&selectedRatePlan=1219184&expediaPropertyId=1633803
183;Hôtel Sacha;4,0;4.0;136 €;7 Rue De Navarin, Paris, Paris, 75009;[48.8795168, 2.3392205];11 septembre 2022;2;https://fr.hotels.com/ho206992/hotel-sacha-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818769&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=136&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200852289&selectedRatePlan=204315601&expediaPropertyId=83107
184;Hotel de la Tamise;4,8;4.0;314 €;4 rue d'Alger, Paris, Paris, 75001;[48.8648677, 2.3295324];11 septembre 2022;2;https://fr.hotels.com/ho428806/hotel-de-la-tamise-paris-france/?chkin=2022-09-11&chkout=2022-09-12&x_pwa=1&rfrr=HSR&pwa_ts=1648561818769&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953914&sort=RECOMMENDED&top_dp=314&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201306088&selectedRatePlan=381675625&expediaPropertyId=2521444
